Meet_Year,LEAGUE_NAME,Round,Game_Datetime,Day,HomeTeam,AwayTeam,Audience_Qty,Weather,Temperature,Humidity
2015,J리그1,1,2015-03-07 14:00:00,일,仙台,山形,19375,흐림,8.4,57
2015,J리그1,1,2015-03-07 14:00:00,일,広島,甲府,14671,흐림,8.9,85
2015,J리그1,1,2015-03-07 14:00:00,일,Ｇ大阪,FC東京,18332,비,9.3,81
2015,J리그1,1,2015-03-07 14:00:00,일,名古屋,松本,33558,흐림,13.4,50
2015,J리그1,1,2015-03-07 15:00:00,일,横浜FM,川崎Ｆ,38123,흐림,8.8,61
2015,J리그1,1,2015-03-07 19:00:00,일,湘南,浦和,14446,비,7.9,66
2015,J리그1,1,2015-03-07 14:00:00,일,鳥栖,新潟,11580,흐림,14.5,34
2015,J리그1,1,2015-03-07 16:00:00,일,神戸,柏,24027,실내,14.6,55
2015,J리그1,1,2015-03-08 13:00:00,일,清水,鹿島,19736,맑음,19.2,45
2015,J리그1,2,2015-03-13 19:00:00,일,柏,仙台,9082,맑음,9.8,43
2015,J리그1,2,2015-03-14 14:00:00,일,鹿島,湘南,17295,흐림 후 맑음,10.2,57
2015,J리그1,2,2015-03-14 13:00:00,일,新潟,清水,19537,흐림,5.9,61
2015,J리그1,2,2015-03-14 14:00:00,일,FC東京,横浜FM,30492,흐림,11.4,29
2015,J리그1,2,2015-03-14 14:00:00,일,甲府,名古屋,11851,흐림,10,26
2015,J리그1,2,2015-03-14 15:00:00,일,浦和,山形,40802,맑음,13.8,24
2015,J리그1,2,2015-03-14 15:00:00,일,川崎Ｆ,神戸,21689,흐림 후 맑음,12.9,27
2015,J리그1,2,2015-03-14 18:30:00,일,鳥栖,Ｇ大阪,17695,맑음,10.9,26
2015,J리그1,2,2015-03-14 19:00:00,일,松本,広島,17091,맑음,0.8,67
2015,J리그1,3,2015-03-22 14:00:00,일,甲府,Ｇ大阪,13047,흐림,17.8,32
2015,J리그1,3,2015-03-22 14:00:00,일,新潟,柏,18193,맑음,16.3,37
2015,J리그1,3,2015-03-22 14:00:00,일,清水,松本,19103,맑음,17.5,57
2015,J리그1,3,2015-03-22 14:00:00,일,広島,浦和,26302,맑음,18.1,33
2015,J리그1,3,2015-03-22 15:00:00,일,横浜FM,鳥栖,13529,맑음,16.3,55
2015,J리그1,3,2015-03-22 16:00:00,일,湘南,仙台,11315,흐림,16.6,46
2015,J리그1,3,2015-03-22 17:00:00,일,名古屋,鹿島,16053,흐림 때때로 비,16.3,53
2015,J리그1,3,2015-03-22 19:00:00,일,山形,川崎Ｆ,12081,흐림 후 비,10.8,49
2015,J리그1,3,2015-03-22 17:00:00,일,神戸,FC東京,21218,맑음,17.1,36
2015,J리그1,4,2015-04-03 19:00:00,일,鹿島,鳥栖,8539,흐림,19.4,88
2015,J리그1,4,2015-04-03 19:00:00,일,Ｇ大阪,名古屋,10702,비 후 흐림,19.3,93
2015,J리그1,4,2015-04-04 13:30:00,일,仙台,清水,14706,맑음,11.3,55
2015,J리그1,4,2015-04-04 15:00:00,일,浦和,松本,37154,흐림,13.6,52
2015,J리그1,4,2015-04-04 14:00:00,일,山形,湘南,7321,맑음,16.3,28
2015,J리그1,4,2015-04-04 15:00:00,일,川崎Ｆ,新潟,17643,흐림,15.7,54
2015,J리그1,4,2015-04-04 16:00:00,일,FC東京,甲府,20743,흐림,13.9,53
2015,J리그1,4,2015-04-04 18:30:00,일,広島,神戸,11577,雨一時雷雨,16.3,94
2015,J리그1,4,2015-04-04 19:00:00,일,柏,横浜FM,12378,흐림,10.6,73
2015,J리그1,5,2015-04-12 13:00:00,일,松本,柏,18514,맑음,14.7,33
2015,J리그1,5,2015-04-12 14:00:00,일,横浜FM,仙台,20207,맑음,17.3,30
2015,J리그1,5,2015-04-12 14:00:00,일,名古屋,広島,15080,흐림,18.2,60
2015,J리그1,5,2015-04-12 15:00:00,일,清水,Ｇ大阪,16027,흐림,16.4,36
2015,J리그1,5,2015-04-12 16:00:00,일,湘南,FC東京,14581,흐림,16.1,44
2015,J리그1,5,2015-04-12 16:00:00,일,神戸,甲府,15494,맑음 후 흐림,16.6,50
2015,J리그1,5,2015-04-12 16:00:00,일,鳥栖,山形,8852,흐림 때때로 비,18.8,50
2015,J리그1,5,2015-04-12 17:00:00,일,川崎Ｆ,浦和,24992,흐림,14.9,51
2015,J리그1,5,2015-04-12 19:00:00,일,鹿島,新潟,10261,흐림,11.4,79
2015,J리그1,6,2015-04-16 19:00:00,일,柏,鹿島,10076,흐림,17.3,59
2015,J리그1,6,2015-04-18 14:00:00,일,山形,松本,7067,晴のち曇一時雨,16.8,20
2015,J리그1,6,2015-04-18 14:00:00,일,仙台,川崎Ｆ,13644,맑음,18.2,27
2015,J리그1,6,2015-04-18 14:00:00,일,甲府,鳥栖,8033,맑음,18.6,31
2015,J리그1,6,2015-04-18 14:00:00,일,新潟,神戸,16068,맑음,16.6,36
2015,J리그1,6,2015-04-18 16:00:00,일,FC東京,広島,24369,맑음,17.6,46
2015,J리그1,6,2015-04-18 17:00:00,일,浦和,横浜FM,33793,맑음,17.9,45
2015,J리그1,6,2015-04-18 18:30:00,일,湘南,Ｇ大阪,14538,맑음,16.2,54
2015,J리그1,6,2015-04-18 19:00:00,일,名古屋,清水,9986,맑음,15.3,35
2015,J리그1,7,2015-04-25 14:00:00,일,鹿島,神戸,12275,흐림 때때로 맑음,17.9,46
2015,J리그1,7,2015-04-25 14:00:00,일,松本,仙台,13772,맑음,18.8,34
2015,J리그1,7,2015-04-25 14:00:00,일,広島,清水,11653,맑음,22.5,41
2015,J리그1,7,2015-04-25 15:00:00,일,横浜FM,湘南,20388,흐림 일시 맑음,19.4,34
2015,J리그1,7,2015-04-25 15:00:00,일,鳥栖,柏,9242,맑음,22.4,12
2015,J리그1,7,2015-04-25 17:00:00,일,浦和,名古屋,29803,맑음,16,30
2015,J리그1,7,2015-04-25 18:30:00,일,山形,FC東京,11524,맑음,11.5,33
2015,J리그1,7,2015-04-25 19:00:00,일,川崎Ｆ,甲府,16953,흐림,16.7,29
2015,J리그1,7,2015-04-26 14:00:00,일,Ｇ大阪,新潟,17417,맑음,24.3,18
2015,J리그1,8,2015-04-29 14:00:00,일,仙台,鹿島,17011,맑음,20.1,52
2015,J리그1,8,2015-04-29 14:00:00,일,川崎Ｆ,柏,20961,맑음,23,36
2015,J리그1,8,2015-04-29 14:00:00,일,新潟,FC東京,22318,맑음,20.8,50
2015,J리그1,8,2015-04-29 14:00:00,일,清水,山形,11348,흐림,20.4,61
2015,J리그1,8,2015-04-29 16:00:00,일,湘南,鳥栖,9603,맑음,20.8,62
2015,J리그1,8,2015-04-29 16:00:00,일,Ｇ大阪,松本,17173,맑음,22.9,38
2015,J리그1,8,2015-04-29 16:00:00,일,神戸,名古屋,17052,흐림,21.1,49
2015,J리그1,8,2015-04-29 19:00:00,일,横浜FM,広島,19284,맑음,18.2,68
2015,J리그1,8,2015-04-29 19:00:00,일,甲府,浦和,13708,맑음,18.7,46
2015,J리그1,9,2015-05-02 13:00:00,일,名古屋,湘南,11375,맑음,28,32
2015,J리그1,9,2015-05-02 14:00:00,일,山形,横浜FM,12188,맑음,29.8,28
2015,J리그1,9,2015-05-02 14:00:00,일,浦和,Ｇ大阪,53148,맑음,26,31
2015,J리그1,9,2015-05-02 15:00:00,일,鹿島,甲府,15340,맑음,17.8,83
2015,J리그1,9,2015-05-02 16:00:00,일,柏,清水,13960,맑음,24.8,52
2015,J리그1,9,2015-05-02 16:00:00,일,FC東京,川崎Ｆ,42604,맑음,25.6,38
2015,J리그1,9,2015-05-02 16:00:00,일,広島,仙台,15566,맑음,25.3,53
2015,J리그1,9,2015-05-02 18:30:00,일,松本,新潟,18398,맑음,23,38
2015,J리그1,9,2015-05-02 19:00:00,일,鳥栖,神戸,20792,맑음,23.6,50
2015,J리그1,10,2015-05-06 14:00:00,일,松本,甲府,16916,맑음,24,25
2015,J리그1,10,2015-05-06 14:00:00,일,新潟,山形,25009,맑음 때때로 흐림,23.8,28
2015,J리그1,10,2015-05-06 14:00:00,일,清水,鳥栖,14029,맑음 후 흐림,18.9,63
2015,J리그1,10,2015-05-06 15:00:00,일,川崎Ｆ,広島,21141,맑음 후 흐림,22.6,32
2015,J리그1,10,2015-05-06 15:00:00,일,横浜FM,名古屋,22514,맑음,21.4,34
2015,J리그1,10,2015-05-06 17:00:00,일,湘南,神戸,9157,흐림,19.4,66
2015,J리그1,10,2015-05-06 19:00:00,일,仙台,FC東京,14368,맑음,17.1,66
2015,J리그1,11,2015-05-10 13:00:00,일,名古屋,川崎Ｆ,16952,맑음,23,27
2015,J리그1,11,2015-05-10 14:00:00,일,山形,柏,8285,흐림,13.3,43
2015,J리그1,11,2015-05-10 14:00:00,일,横浜FM,新潟,19784,맑음,25.7,42
2015,J리그1,11,2015-05-10 14:00:00,일,甲府,湘南,10350,맑음,28.5,16
2015,J리그1,11,2015-05-10 15:00:00,일,仙台,浦和,19195,맑음,16.2,41
2015,J리그1,11,2015-05-10 16:00:00,일,FC東京,鹿島,42070,맑음 후 흐림,22.8,23
2015,J리그1,11,2015-05-10 15:00:00,일,鳥栖,松本,10648,맑음,25.3,35
2015,J리그1,11,2015-05-10 16:00:00,일,神戸,清水,14397,맑음,21.8,31
2015,J리그1,11,2015-05-10 19:00:00,일,広島,Ｇ大阪,17372,맑음,17.6,53
2015,J리그1,12,2015-05-14 19:00:00,일,柏,湘南,6701,흐림,20.6,65
2015,J리그1,12,2015-05-16 14:00:00,일,松本,神戸,11743,흐림,20.9,72
2015,J리그1,12,2015-05-16 14:00:00,일,甲府,山形,9159,흐림,26.2,45
2015,J리그1,12,2015-05-16 14:00:00,일,新潟,仙台,16764,흐림,17.3,75
2015,J리그1,12,2015-05-16 15:00:00,일,鹿島,広島,13523,흐림,19.5,77
2015,J리그1,12,2015-05-16 15:00:00,일,清水,横浜FM,12978,흐림,20.3,89
2015,J리그1,12,2015-05-16 15:30:00,일,浦和,FC東京,42995,흐림,23.6,69
2015,J리그1,12,2015-05-16 18:30:00,일,Ｇ大阪,川崎Ｆ,18842,흐림,20.1,67
2015,J리그1,12,2015-05-16 19:00:00,일,名古屋,鳥栖,14825,흐림 후 맑음,21,61
2015,J리그1,13,2015-05-23 14:00:00,일,山形,神戸,7894,맑음,28.6,18
2015,J리그1,13,2015-05-23 17:00:00,일,湘南,清水,13248,맑음,21.1,73
2015,J리그1,13,2015-05-23 18:30:00,일,仙台,甲府,13165,맑음,20.9,63
2015,J리그1,13,2015-05-23 19:00:00,일,浦和,鹿島,41269,맑음,23,50
2015,J리그1,13,2015-05-23 19:00:00,일,川崎Ｆ,鳥栖,14881,흐림,21.8,53
2015,J리그1,13,2015-05-23 19:00:00,일,FC東京,名古屋,23460,흐림,21.6,56
2015,J리그1,13,2015-05-23 19:00:00,일,松本,横浜FM,18906,흐림,20.4,43
2015,J리그1,13,2015-05-23 19:00:00,일,広島,新潟,10460,흐림,18.4,83
2015,J리그1,14,2015-05-30 13:00:00,일,新潟,甲府,23197,맑음,27.9,46
2015,J리그1,14,2015-05-30 14:00:00,일,名古屋,山形,13662,맑음,30.3,33
2015,J리그1,14,2015-05-30 16:00:00,일,神戸,仙台,14906,흐림,24.4,59
2015,J리그1,14,2015-05-30 19:00:00,일,鹿島,松本,17155,맑음,20.6,84
2015,J리그1,14,2015-05-30 19:00:00,일,FC東京,柏,23439,흐림,24.6,57
2015,J리그1,14,2015-05-30 19:00:00,일,横浜FM,Ｇ大阪,35044,맑음,24.3,65
2015,J리그1,14,2015-05-30 19:00:00,일,湘南,広島,11276,맑음,24.1,60
2015,J리그1,14,2015-05-30 19:00:00,일,清水,川崎Ｆ,13055,맑음,20.9,90
2015,J리그1,10,2015-06-03 19:00:00,일,柏,浦和,12620,흐림,21.8,90
2015,J리그1,14,2015-05-30 19:00:00,일,鳥栖,浦和,19249,비,20.9,76
2015,J리그1,10,2015-06-03 19:00:00,일,Ｇ大阪,鹿島,13110,맑음 때때로 흐림,21.8,56
2015,J리그1,15,2015-06-07 16:00:00,일,仙台,鳥栖,12753,맑음,20.3,51
2015,J리그1,15,2015-06-07 16:00:00,일,浦和,清水,44424,맑음,24.1,46
2015,J리그1,15,2015-06-07 16:00:00,일,山形,鹿島,13241,맑음,24.3,42
2015,J리그1,15,2015-06-07 16:00:00,일,柏,広島,11352,흐림,23.2,57
2015,J리그1,15,2015-06-07 16:00:00,일,川崎Ｆ,湘南,20857,맑음,23.7,49
2015,J리그1,15,2015-06-07 16:00:00,일,甲府,横浜FM,13007,흐림,23.4,38
2015,J리그1,15,2015-06-07 16:00:00,일,松本,FC東京,17617,맑음 후 흐림,22.5,54
2015,J리그1,15,2015-06-07 16:00:00,일,新潟,名古屋,19030,맑음,22.3,48
2015,J리그1,15,2015-06-07 16:00:00,일,Ｇ大阪,神戸,18437,흐림,24.3,46
2015,J리그1,16,2015-06-20 16:00:00,일,横浜FM,鹿島,28928,맑음,24.8,58
2015,J리그1,16,2015-06-20 16:00:00,일,川崎Ｆ,松本,21490,맑음,24.3,52
2015,J리그1,16,2015-06-20 16:00:00,일,湘南,新潟,11175,맑음,22.1,72
2015,J리그1,16,2015-06-20 16:00:00,일,清水,甲府,13288,흐림,20.5,83
2015,J리그1,16,2015-06-20 16:00:00,일,Ｇ大阪,仙台,14616,흐림,26.6,56
2015,J리그1,16,2015-06-20 16:00:00,일,名古屋,柏,15848,흐림,24.3,66
2015,J리그1,16,2015-06-20 16:00:00,일,神戸,浦和,18143,맑음,25.4,53
2015,J리그1,16,2015-06-20 16:00:00,일,広島,山形,12286,맑음 후 흐림,23.8,77
2015,J리그1,13,2015-06-23 19:00:00,일,柏,Ｇ大阪,9997,흐림 후 비,22.3,75
2015,J리그1,16,2015-06-20 16:00:00,일,鳥栖,FC東京,16871,맑음,26.1,56
2015,J리그1,17,2015-06-27 19:00:00,일,山形,Ｇ大阪,14320,비,21.1,90
2015,J리그1,17,2015-06-27 19:00:00,일,仙台,名古屋,12644,비,20.5,95
2015,J리그1,17,2015-06-27 19:00:00,일,鹿島,川崎Ｆ,13867,흐림,22.3,97
2015,J리그1,17,2015-06-27 19:00:00,일,浦和,新潟,43606,흐림,23.6,88
2015,J리그1,17,2015-06-27 19:00:00,일,FC東京,清水,41363,흐림,24,83
2015,J리그1,17,2015-06-27 19:00:00,일,甲府,柏,11019,흐림,25.2,70
2015,J리그1,17,2015-06-27 19:00:00,일,松本,湘南,15456,흐림,22.9,54
2015,J리그1,17,2015-06-27 19:00:00,일,神戸,横浜FM,22332,흐림,23.6,55
2015,J리그1,17,2015-06-27 19:00:00,일,鳥栖,広島,12376,흐림,22.1,75
2015,J리그1,1,2015-07-11 18:00:00,일,仙台,広島,13373,맑음,27,49
2015,J리그1,1,2015-07-11 18:00:00,일,湘南,名古屋,10752,맑음,24.6,83
2015,J리그1,1,2015-07-11 18:30:00,일,川崎Ｆ,FC東京,23793,맑음,26.1,71
2015,J리그1,1,2015-07-11 19:00:00,일,柏,鳥栖,11371,맑음,25.3,73
2015,J리그1,1,2015-07-11 19:00:00,일,横浜FM,山形,20575,맑음,25.9,80
2015,J리그1,1,2015-07-11 19:00:00,일,松本,浦和,18605,맑음,23.5,64
2015,J리그1,1,2015-07-11 19:00:00,일,新潟,鹿島,24316,맑음,25.4,61
2015,J리그1,1,2015-07-11 19:00:00,일,清水,神戸,14037,맑음,25.3,80
2015,J리그1,1,2015-07-11 19:00:00,일,Ｇ大阪,甲府,14364,맑음,27.4,75
2015,J리그1,2,2015-07-15 18:00:00,일,鳥栖,川崎Ｆ,7524,맑음,29.8,53
2015,J리그1,2,2015-07-15 19:00:00,일,山形,浦和,10849,흐림 때때로 비,24.9,81
2015,J리그1,2,2015-07-15 19:00:00,일,鹿島,清水,6923,맑음 후 흐림,26.9,79
2015,J리그1,2,2015-07-15 19:00:00,일,FC東京,新潟,12727,맑음,26.9,68
2015,J리그1,2,2015-07-15 19:00:00,일,横浜FM,柏,8038,맑음,27.1,69
2015,J리그1,2,2015-07-15 19:00:00,일,甲府,仙台,7015,맑음,28.1,55
2015,J리그1,2,2015-07-15 19:00:00,일,名古屋,Ｇ大阪,13422,흐림,29.3,59
2015,J리그1,2,2015-07-15 19:00:00,일,神戸,湘南,7696,맑음,30.6,46
2015,J리그1,2,2015-07-15 19:00:00,일,広島,松本,7966,맑음,27.8,77
2015,J리그1,3,2015-07-19 18:00:00,일,松本,鹿島,17625,흐림,26.7,67
2015,J리그1,3,2015-07-19 18:30:00,일,清水,名古屋,14497,맑음,28,77
2015,J리그1,3,2015-07-19 19:00:00,일,仙台,神戸,12488,맑음,27.2,61
2015,J리그1,3,2015-07-19 19:00:00,일,浦和,広島,41492,맑음,29.1,80
2015,J리그1,3,2015-07-19 19:00:00,일,柏,川崎Ｆ,14055,흐림,28.4,82
2015,J리그1,3,2015-07-19 19:00:00,일,FC東京,山形,22175,흐림,29.2,69
2015,J리그1,3,2015-07-19 19:00:00,일,湘南,甲府,12144,맑음,28.6,70
2015,J리그1,3,2015-07-19 19:00:00,일,新潟,鳥栖,17259,맑음,26.6,63
2015,J리그1,3,2015-07-19 19:00:00,일,Ｇ大阪,横浜FM,16787,맑음,28.2,66
2015,J리그1,6,2015-07-22 19:00:00,일,Ｇ大阪,鳥栖,11156,흐림 후 비,24.9,95
2015,J리그1,4,2015-07-25 18:00:00,일,甲府,松本,14176,맑음,29.5,68
2015,J리그1,4,2015-07-25 18:30:00,일,鹿島,FC東京,17804,맑음,27.8,80
2015,J리그1,4,2015-07-25 19:00:00,일,仙台,柏,13070,맑음,27.8,68
2015,J리그1,4,2015-07-25 19:00:00,일,川崎Ｆ,清水,20040,맑음,30,67
2015,J리그1,4,2015-07-25 19:00:00,일,名古屋,浦和,17624,맑음,31.1,61
2015,J리그1,4,2015-07-25 19:00:00,일,神戸,Ｇ大阪,20679,맑음,27.2,75
2015,J리그1,4,2015-07-25 19:00:00,일,広島,横浜FM,15174,맑음,26.6,76
2015,J리그1,4,2015-07-25 19:00:00,일,鳥栖,湘南,11960,맑음,29.8,60
2015,J리그1,4,2015-07-25 19:30:00,일,山形,新潟,11206,흐림,24.9,78
2015,J리그1,5,2015-07-29 19:00:00,일,山形,名古屋,6100,맑음,27.2,76
2015,J리그1,5,2015-07-29 19:00:00,일,浦和,甲府,22363,흐림,27.6,83
2015,J리그1,5,2015-07-29 19:00:00,일,FC東京,仙台,16635,맑음,29,70
2015,J리그1,5,2015-07-29 19:00:00,일,湘南,柏,10411,맑음,26.6,87
2015,J리그1,5,2015-07-29 19:00:00,일,松本,川崎Ｆ,15610,맑음 후 비,26.8,76
2015,J리그1,5,2015-07-29 19:00:00,일,新潟,Ｇ大阪,19650,맑음,27.6,81
2015,J리그1,5,2015-07-29 19:00:00,일,神戸,広島,9538,맑음,29.7,60
2015,J리그1,5,2015-07-29 19:00:00,일,鳥栖,鹿島,15794,맑음,28.5,71
2015,J리그1,5,2015-07-29 19:30:00,일,横浜FM,清水,14848,흐림,27.9,79
2015,J리그1,6,2015-08-12 19:00:00,일,仙台,松本,15757,맑음,25,85
2015,J리그1,6,2015-08-12 19:00:00,일,柏,神戸,12383,흐림,25.1,83
2015,J리그1,6,2015-08-12 19:00:00,일,川崎Ｆ,山形,19154,흐림,28.8,65
2015,J리그1,6,2015-08-12 19:00:00,일,甲府,FC東京,12164,맑음,28.9,53
2015,J리그1,6,2015-08-12 19:00:00,일,新潟,浦和,27447,맑음,27.6,71
2015,J리그1,6,2015-08-12 19:00:00,일,清水,湘南,15946,맑음,28.3,80
2015,J리그1,6,2015-08-12 19:00:00,일,名古屋,横浜FM,17093,맑음,30.9,40
2015,J리그1,6,2015-08-12 19:00:00,일,広島,鹿島,16689,비 후 흐림,22.2,91
2015,J리그1,7,2015-08-16 18:00:00,일,山形,鳥栖,10096,흐림,26.7,70
2015,J리그1,7,2015-08-16 18:00:00,일,浦和,湘南,36185,흐림,26.4,86
2015,J리그1,7,2015-08-16 18:00:00,일,FC東京,Ｇ大阪,37978,비 후 흐림,26.4,87
2015,J리그1,7,2015-08-16 18:00:00,일,横浜FM,甲府,19207,맑음 후 비,28,85
2015,J리그1,7,2015-08-16 18:00:00,일,清水,新潟,14724,맑음,27.2,84
2015,J리그1,7,2015-08-16 18:00:00,일,松本,名古屋,17442,맑음,27.4,57
2015,J리그1,7,2015-08-16 19:00:00,일,鹿島,仙台,16554,맑음,26.1,94
2015,J리그1,7,2015-08-16 18:00:00,일,神戸,川崎Ｆ,15451,실내,29.2,58
2015,J리그1,8,2015-08-20 19:00:00,일,柏,松本,7385,흐림 후 비,25.6,91
2015,J리그1,7,2015-08-16 19:00:00,일,広島,柏,14471,맑음,26.8,83
2015,J리그1,8,2015-08-22 18:00:00,일,甲府,神戸,9113,맑음,29.8,65
2015,J리그1,8,2015-08-22 18:30:00,일,鹿島,山形,16700,맑음,28.1,79
2015,J리그1,8,2015-08-22 18:30:00,일,浦和,仙台,33932,맑음,30.1,69
2015,J리그1,8,2015-08-22 19:00:00,일,湘南,川崎Ｆ,14136,흐림,27.8,88
2015,J리그1,8,2015-08-22 19:00:00,일,新潟,広島,19615,흐림,25.7,83
2015,J리그1,8,2015-08-22 19:00:00,일,名古屋,FC東京,19011,맑음,28.8,62
2015,J리그1,8,2015-08-22 19:00:00,일,Ｇ大阪,清水,15333,맑음,27.4,67
2015,J리그1,8,2015-08-22 19:00:00,일,鳥栖,横浜FM,18321,맑음,27.4,60
2015,J리그1,9,2015-08-29 18:00:00,일,清水,FC東京,14954,흐림,25.3,75
2015,J리그1,9,2015-08-29 18:30:00,일,横浜FM,浦和,33467,흐림,22.5,82
2015,J리그1,9,2015-08-29 19:00:00,일,仙台,新潟,14573,흐림,20.4,84
2015,J리그1,9,2015-08-29 19:00:00,일,川崎Ｆ,鹿島,22632,흐림 후 비,21.4,80
2015,J리그1,9,2015-08-29 19:00:00,일,神戸,鳥栖,14637,비 때때로 흐림,24.9,82
2015,J리그1,9,2015-08-29 19:00:00,일,広島,名古屋,13916,비,22.1,93
2015,J리그1,9,2015-08-30 19:00:00,일,柏,甲府,8002,비 후 흐림,21.5,94
2015,J리그1,9,2015-08-30 19:00:00,일,Ｇ大阪,湘南,14985,흐림,25.8,74
2015,J리그1,10,2015-09-11 19:36:00,일,浦和,柏,23957,비 후 흐림,24.7,78
2015,J리그1,10,2015-09-12 18:30:00,일,鹿島,Ｇ大阪,22380,맑음,25,81
2015,J리그1,10,2015-09-12 18:30:00,일,甲府,川崎Ｆ,11069,맑음,24.4,62
2015,J리그1,10,2015-09-12 18:30:00,일,名古屋,仙台,21008,맑음,24.5,65
2015,J리그1,10,2015-09-12 19:00:00,일,山形,広島,8137,맑음,21.1,81
2015,J리그1,10,2015-09-12 19:00:00,일,FC東京,神戸,22328,맑음,25.1,73
2015,J리그1,10,2015-09-12 19:06:00,일,湘南,松本,12230,맑음,24.8,71
2015,J리그1,10,2015-09-12 19:00:00,일,新潟,横浜FM,25336,맑음,25.2,58
2015,J리그1,10,2015-09-12 19:00:00,일,鳥栖,清水,10501,비 후 흐림,21.6,76
2015,J리그1,11,2015-09-19 17:00:00,일,甲府,鹿島,12131,맑음 후 흐림,26.5,41
2015,J리그1,11,2015-09-19 18:30:00,일,仙台,湘南,12635,맑음,22,63
2015,J리그1,11,2015-09-19 19:00:00,일,川崎Ｆ,名古屋,20238,맑음,25.6,63
2015,J리그1,11,2015-09-19 19:00:00,일,横浜FM,FC東京,30999,맑음,25.3,70
2015,J리그1,11,2015-09-19 19:00:00,일,清水,浦和,19232,맑음,21.8,87
2015,J리그1,11,2015-09-19 19:00:00,일,神戸,新潟,14471,맑음,20.1,57
2015,J리그1,11,2015-09-19 19:00:00,일,広島,鳥栖,18625,맑음,20.3,74
2015,J리그1,11,2015-09-20 14:00:00,일,松本,Ｇ大阪,18052,맑음,21.1,54
2015,J리그1,11,2015-09-20 19:00:00,일,柏,山形,10520,맑음,21.9,77
2015,J리그1,9,2015-09-23 14:00:00,일,松本,山形,15412,맑음,24.6,47
2015,J리그1,12,2015-09-26 14:00:00,일,山形,仙台,13737,흐림,22.5,70
2015,J리그1,12,2015-09-26 15:00:00,일,鹿島,浦和,29030,흐림,22.8,81
2015,J리그1,12,2015-09-26 15:00:00,일,湘南,横浜FM,14046,흐림,23.5,78
2015,J리그1,12,2015-09-26 15:00:00,일,清水,広島,13053,맑음 후 흐림,23.2,77
2015,J리그1,12,2015-09-26 15:00:00,일,鳥栖,甲府,9672,맑음,27.1,54
2015,J리그1,12,2015-09-26 16:00:00,일,Ｇ大阪,柏,16438,흐림,25.4,60
2015,J리그1,12,2015-09-26 18:30:00,일,FC東京,松本,36671,흐림,23.2,75
2015,J리그1,12,2015-09-26 19:00:00,일,新潟,川崎Ｆ,22573,흐림,22.2,79
2015,J리그1,12,2015-09-26 19:30:00,일,名古屋,神戸,11570,흐림,23.8,80
2015,J리그1,13,2015-10-03 14:00:00,일,仙台,横浜FM,15685,맑음,26,42
2015,J리그1,13,2015-10-03 15:00:00,일,松本,清水,17371,맑음,21.4,52
2015,J리그1,13,2015-10-03 15:00:00,일,神戸,鹿島,16871,맑음,24.4,34
2015,J리그1,13,2015-10-03 16:00:00,일,浦和,鳥栖,35015,맑음,25.3,55
2015,J리그1,13,2015-10-03 16:00:00,일,湘南,山形,10254,맑음,23.8,60
2015,J리그1,13,2015-10-03 18:30:00,일,甲府,新潟,11102,맑음,21.4,61
2015,J리그1,13,2015-10-03 19:00:00,일,柏,名古屋,10103,맑음,21.9,72
2015,J리그1,13,2015-10-03 19:00:00,일,広島,FC東京,18810,맑음,17.4,90
2015,J리그1,13,2015-10-04 14:00:00,일,川崎Ｆ,Ｇ大阪,24300,맑음,26.1,37
2015,J리그1,14,2015-10-17 14:00:00,일,鹿島,柏,13633,흐림,19.9,81
2015,J리그1,14,2015-10-17 14:00:00,일,FC東京,湘南,22577,흐림 때때로 맑음,19.9,78
2015,J리그1,14,2015-10-17 14:00:00,일,横浜FM,神戸,22598,흐림,20.8,74
2015,J리그1,14,2015-10-17 14:00:00,일,清水,仙台,13399,맑음,24.6,56
2015,J리그1,14,2015-10-17 14:00:00,일,Ｇ大阪,浦和,18638,맑음 때때로 흐림,24.1,50
2015,J리그1,14,2015-10-17 14:00:00,일,広島,川崎Ｆ,19751,맑음,26.9,41
2015,J리그1,14,2015-10-17 18:30:00,일,新潟,松本,31324,맑음,20.4,64
2015,J리그1,14,2015-10-17 18:30:00,일,鳥栖,名古屋,13707,맑음,21.1,54
2015,J리그1,14,2015-10-17 19:00:00,일,山形,甲府,8191,맑음,12.8,81
2015,J리그1,15,2015-10-24 14:00:00,일,FC東京,浦和,38952,맑음,23,55
2015,J리그1,15,2015-10-24 14:00:00,일,川崎Ｆ,横浜FM,23701,맑음,24,43
2015,J리그1,15,2015-10-24 14:00:00,일,湘南,鹿島,14227,맑음,23.6,55
2015,J리그1,15,2015-10-24 14:00:00,일,甲府,広島,11062,맑음,24.8,41
2015,J리그1,15,2015-10-24 14:00:00,일,松本,鳥栖,17462,맑음,21.8,34
2015,J리그1,15,2015-10-24 14:00:00,일,清水,柏,12238,맑음,23.8,44
2015,J리그1,15,2015-10-24 14:00:00,일,名古屋,新潟,12045,맑음,23.3,49
2015,J리그1,15,2015-10-24 14:00:00,일,神戸,山形,11508,맑음,22.6,50
2015,J리그1,15,2015-10-25 14:00:00,일,仙台,Ｇ大阪,19263,맑음,11,56
2015,J리그1,16,2015-11-07 14:00:00,일,山形,清水,8281,맑음 후 흐림,13.9,72
2015,J리그1,16,2015-11-07 14:00:00,일,鹿島,横浜FM,22755,흐림,18.9,67
