Meet_Year,LEAGUE_NAME,Round,Game_id,Game_Datetime,Day,HomeTeam,AwayTeam,HomeRank,AwayRank,Field_Name,Audience_Qty,Weather,Temperature,Humidity
2023,K리그1,7,40,2023-04-16 14:00:00,일,강원,인천,11,10,춘천 송암 스포츠타운,3162,흐림,13.8,53
2023,K리그1,7,41,2023-04-16 16:30:00,일,대전,울산,4,1,대전 월드컵 경기장,16359,맑음,16.8,27
2023,K리그1,7,42,2023-04-16 19:00:00,일,대구,광주,9,6,DGB대구은행파크,7534,흐림,15.8,30
2023,K리그1,8,43,2023-04-22 14:00:00,토,서울,수원,4,12,서울 월드컵 경기장,30186,맑음,19.2,11
2023,K리그1,8,44,2023-04-22 16:30:00,토,울산,포항,1,2,울산 문수 축구경기장,16761,맑음,15.4,34
2023,K리그1,8,45,2023-04-22 16:30:00,토,대구,대전,10,3,DGB대구은행파크,10236,맑음,18.4,25
2023,K리그1,8,46,2023-04-22 19:00:00,토,인천,수원FC,8,6,인천 축구 전용경기장,8215,맑음,20.3,14
2023,K리그1,8,47,2023-04-23 14:00:00,일,광주,강원,5,11,광주 축구 전용경기장,3562,흐림,19.0,43
2023,K리그1,8,48,2023-04-23 16:30:00,일,제주,전북,9,10,제주 월드컵 경기장,10041,흐림,18.1,35
2023,K리그1,9,49,2023-04-25 19:30:00,화,포항,수원,3,12,포항 스틸야드,3080,비,9.0,82
2023,K리그1,9,50,2023-04-25 19:30:00,화,인천,울산,9,1,인천 축구 전용경기장,5326,흐리고 비,11.0,49
2023,K리그1,9,51,2023-04-26 19:00:00,수,강원,서울,11,3,춘천 송암 스포츠타운,3640,맑음,13.3,43
2023,K리그1,9,52,2023-04-26 19:00:00,수,광주,제주,5,10,광주 축구 전용경기장,2143,맑음,11.0,55
2023,K리그1,9,53,2023-04-26 19:30:00,수,전북,대전,7,4,전주 월드컵 경기장,5067,맑음,10.0,58
2023,K리그1,9,54,2023-04-26 19:30:00,수,수원FC,대구,6,8,수원 종합 운동장,1870,맑음,10.6,57
2023,K리그1,10,55,2023-04-29 14:00:00,토,수원FC,서울,6,4,수원 종합 운동장,5806,비,13.0,95
2023,K리그1,10,56,2023-04-29 16:30:00,토,전북,강원,9,11,전주 월드컵 경기장,5685,흐림,14.0,92
2023,K리그1,10,57,2023-04-30 14:00:00,일,대전,제주,4,7,대전 월드컵 경기장,13777,맑음,16.7,51
2023,K리그1,10,58,2023-04-30 15:00:00,일,포항,인천,3,11,포항 스틸야드,9173,맑음,22.0,27
2023,K리그1,10,59,2023-04-30 16:30:00,일,수원,대구,12,8,수원 월드컵 경기장,8883,맑음,18.1,38
2023,K리그1,10,60,2023-04-30 19:00:00,일,울산,광주,1,5,울산 문수 축구경기장,12068,맑음,21.0,40
2023,K리그1,11,61,2023-05-05 14:00:00,금,대구,울산,7,1,DGB대구은행파크,11929,비,19.5,95
2023,K리그1,11,62,2023-05-05 14:00:00,금,서울,전북,2,10,서울 월드컵 경기장,37008,비,19.0,95
2023,K리그1,11,63,2023-05-05 16:30:00,금,인천,수원,9,12,인천 축구 전용경기장,8637,흐리고 비,18.0,96
2023,K리그1,11,64,2023-05-06 14:00:00,토,제주,포항,5,3,제주 월드컵 경기장,5261,흐림,20.4,83
2023,K리그1,11,65,2023-05-06 16:30:00,토,수원FC,강원,8,11,수원 종합 운동장,2749,흐리고 비,12.7,84
2023,K리그1,11,66,2023-05-06 19:00:00,토,광주,대전,6,4,광주 축구 전용경기장,3687,흐림,17.0,90
2023,K리그1,12,67,2023-05-09 19:00:00,화,울산,강원,1,11,울산 문수 축구경기장,5318,맑음,22.0,31
2023,K리그1,12,68,2023-05-09 19:30:00,화,대구,포항,8,3,DGB대구은행파크,6943,맑음,25.8,23
2023,K리그1,12,69,2023-05-09 19:30:00,화,서울,광주,2,7,서울 월드컵 경기장,10236,맑음,20.3,41
2023,K리그1,12,70,2023-05-10 19:30:00,수,제주,인천,5,9,제주 월드컵 경기장,4124,맑음,23.9,31
2023,K리그1,12,71,2023-05-10 19:30:00,수,수원,전북,12,10,수원 월드컵 경기장,7860,맑음,22.7,32
2023,K리그1,12,72,2023-05-10 19:30:00,수,대전,수원FC,4,6,대전 월드컵 경기장,8377,맑음,24.2,24
2023,K리그1,13,73,2023-05-13 14:00:00,토,포항,대전,4,3,포항 스틸야드,7002,맑음,17.0,60
2023,K리그1,13,74,2023-05-13 16:30:00,토,광주,대구,8,9,광주 축구 전용경기장,3622,맑음,23.0,50
2023,K리그1,13,75,2023-05-13 19:00:00,토,강원,수원,11,12,춘천 송암 스포츠타운,5519,흐림,21.8,39
2023,K리그1,13,76,2023-05-14 14:30:00,일,울산,서울,1,2,울산 문수 축구경기장,26004,맑음,23.0,52
2023,K리그1,13,77,2023-05-14 16:30:00,일,인천,전북,10,8,인천 축구 전용경기장,15738,맑음,20.8,45
2023,K리그1,13,78,2023-05-14 19:00:00,일,수원FC,제주,7,5,수원 종합 운동장,3213,맑음,22.1,35
2023,K리그1,14,79,2023-05-20 16:30:00,토,인천,광주,10,9,인천 축구 전용경기장,6663,맑음,21.9,55
2023,K리그1,14,80,2023-05-20 18:00:00,토,서울,제주,2,3,서울 월드컵 경기장,20338,맑음,24.0,52
2023,K리그1,14,81,2023-05-20 19:00:00,토,대전,대구,5,6,대전 월드컵 경기장,14275,맑음,26.0,49
2023,K리그1,14,82,2023-05-21 16:30:00,일,강원,포항,11,4,춘천 송암 스포츠타운,3495,맑음,23.5,38
2023,K리그1,14,83,2023-05-21 18:00:00,일,수원,울산,12,1,수원 월드컵 경기장,12639,맑음,20.0,59
2023,K리그1,14,84,2023-05-21 19:00:00,일,전북,수원FC,9,8,전주 월드컵 경기장,13634,맑음,19.0,71
2023,K리그1,15,85,2023-05-27 16:30:00,토,제주,수원,3,12,제주 월드컵 경기장,6308,흐림,21.0,86
2023,K리그1,15,86,2023-05-27 19:00:00,토,대구,인천,6,10,DGB대구은행파크,11706,흐림,26.3,49
2023,K리그1,15,87,2023-05-28 16:30:00,일,서울,강원,3,11,서울 월드컵 경기장,14419,흐리고 비,19.1,96
2023,K리그1,15,88,2023-05-28 18:00:00,일,수원FC,광주,8,9,수원 종합 운동장,1605,비,20.0,96
2023,K리그1,15,89,2023-05-28 19:00:00,일,울산,대전,1,5,울산 문수 축구경기장,17251,흐림,22.7,81
2023,K리그1,15,90,2023-05-29 16:30:00,월,포항,전북,4,7,포항 스틸야드,14377,비,19.0,94
2023,K리그1,16,91,2023-06-03 16:30:00,토,전북,울산,7,1,전주 월드컵 경기장,27797,맑음,27.0,45
2023,K리그1,16,92,2023-06-03 18:00:00,토,수원,수원FC,12,9,수원 월드컵 경기장,13104,맑음,25.9,34
2023,K리그1,16,93,2023-06-03 19:00:00,토,제주,강원,3,11,제주 월드컵 경기장,5616,맑음,22.0,65
2023,K리그1,16,94,2023-06-03 19:30:00,토,광주,포항,8,4,광주 축구 전용경기장,3512,맑음,23.0,45
2023,K리그1,16,95,2023-06-04 16:30:00,일,대전,인천,5,10,대전 월드컵 경기장,13779,맑음,28.4,34
2023,K리그1,16,96,2023-06-04 19:00:00,일,대구,서울,8,3,DGB대구은행파크,12056,맑음,28.7,28
2023,K리그1,17,97,2023-06-06 16:30:00,화,수원FC,울산,9,1,수원 종합 운동장,8733,맑음,24.2,51
2023,K리그1,17,98,2023-06-06 18:00:00,화,포항,제주,4,2,포항 스틸야드,8376,맑음,28.0,40
2023,K리그1,17,99,2023-06-07 19:00:00,수,전북,대구,8,5,전주 월드컵 경기장,8197,맑음,26.0,60
2023,K리그1,17,100,2023-06-07 19:00:00,수,광주,수원,7,12,광주 축구 전용경기장,1871,맑음,24.0,65
2023,K리그1,17,101,2023-06-07 19:30:00,수,인천,서울,10,4,인천 축구 전용경기장,7272,흐림,20.7,78
2023,K리그1,17,102,2023-06-07 19:30:00,수,강원,대전,11,6,춘천 송암 스포츠타운,2840,흐림,24.9,56
2023,K리그1,18,103,2023-06-10 16:30:00,토,대구,수원FC,8,10,DGB대구은행파크,11457,맑음,30.1,42
2023,K리그1,18,104,2023-06-10 18:00:00,토,울산,제주,1,4,울산 문수 축구경기장,20190,맑음,25.0,64
2023,K리그1,18,105,2023-06-10 20:00:00,토,대전,광주,5,6,대전 월드컵 경기장,8390,흐림,22.3,69
2023,K리그1,18,106,2023-06-11 16:30:00,일,강원,전북,11,8,춘천 송암 스포츠타운,6114,맑음,26.8,50
2023,K리그1,18,107,2023-06-11 18:00:00,일,서울,포항,3,2,서울 월드컵 경기장,18108,맑음,27.2,51
2023,K리그1,18,108,2023-06-11 19:00:00,일,수원,인천,12,9,수원 월드컵 경기장,7066,맑음,27.0,50
2023,K리그1,19,109,2023-06-24 16:30:00,토,수원,서울,12,3,수원 월드컵 경기장,19513,흐림,30.6,57
2023,K리그1,19,110,2023-06-24 18:00:00,토,제주,대전,4,7,제주 월드컵 경기장,5755,흐림,23.6,80
2023,K리그1,19,111,2023-06-24 19:00:00,토,광주,전북,8,5,광주 축구 전용경기장,5990,흐림,26.0,60
2023,K리그1,19,112,2023-06-24 19:30:00,토,울산,대구,1,6,울산 문수 축구경기장,20070,흐림,23.3,70
2023,K리그1,19,113,2023-06-25 16:30:00,일,인천,포항,9,3,인천 축구 전용경기장,9367,맑음,30.0,59
2023,K리그1,19,114,2023-06-25 19:00:00,일,수원FC,강원,10,11,수원 종합 운동장,3173,흐림,31.1,48
2023,K리그1,20,115,2023-07-01 18:00:00,토,전북,제주,8,4,전주 월드컵 경기장,12175,맑음,30.0,67
2023,K리그1,20,116,2023-07-01 19:00:00,토,대구,수원,7,12,DGB대구은행파크,12175,맑음,31.4,52
2023,K리그1,20,117,2023-07-01 19:30:00,토,서울,대전,3,6,서울 월드컵 경기장,22637,맑음,28.7,71
2023,K리그1,20,118,2023-07-02 18:00:00,일,광주,울산,7,1,광주 축구 전용경기장,5982,맑음,30.0,70
2023,K리그1,20,119,2023-07-02 19:00:00,일,포항,수원FC,2,10,포항 스틸야드,5441,맑음,28.0,63
2023,K리그1,20,120,2023-07-02 20:00:00,일,인천,강원,9,11,인천 축구 전용경기장,5076,맑음,28.1,76
2023,K리그1,21,121,2023-07-07 19:30:00,금,제주,대구,5,8,제주 월드컵 경기장,4210,흐림,24.5,99
2023,K리그1,21,122,2023-07-07 19:30:00,금,강원,광주,11,7,강릉 종합 운동장,7006,맑음,28.5,48
2023,K리그1,21,123,2023-07-08 18:00:00,토,포항,울산,2,1,포항 스틸야드,14486,흐림,23.0,85
2023,K리그1,21,124,2023-07-08 19:00:00,토,수원FC,인천,10,9,수원 종합 운동장,4782,흐림,28.0,70
2023,K리그1,21,125,2023-07-08 19:30:00,토,전북,서울,5,3,전주 월드컵 경기장,21139,흐림,28.0,78
2023,K리그1,21,126,2023-07-09 19:00:00,일,대전,수원,8,12,대전 월드컵 경기장,13685,흐림,29.4,76
2023,K리그1,22,127,2023-07-11 19:00:00,화,대구,강원,5,11,DGB대구은행파크,7929,비,24.5,86
2023,K리그1,22,128,2023-07-11 19:30:00,화,제주,광주,7,8,제주 월드컵 경기장,3280,흐림,26.0,89
2023,K리그1,22,129,2023-07-12 19:00:00,수,울산,인천,1,9,울산 문수 축구경기장,8353,맑음,29.3,68
2023,K리그1,22,130,2023-07-12 19:30:00,수,수원,포항,12,2,수원 월드컵 경기장,4727,흐림,28.0,70
2023,K리그1,22,131,2023-07-12 19:30:00,수,대전,전북,8,4,대전 월드컵 경기장,20592,맑음,30.4,61
2023,K리그1,22,132,2023-07-12 19:30:00,수,서울,수원FC,3,10,서울 월드컵 경기장,10407,흐림,26.2,85
2023,K리그1,23,133,2023-07-15 19:00:00,토,수원,울산,12,1,수원 월드컵 경기장,9946,흐리고 비,25.0,90
2023,K리그1,23,134,2023-07-15 19:30:00,토,강원,서울,11,3,강릉 종합 운동장,7203,흐림,25.6,87
2023,K리그1,23,135,2023-07-15 20:00:00,토,광주,대구,8,5,광주 축구 전용경기장,2851,비,25.0,95
2023,K리그1,23,136,2023-07-16 19:00:00,일,전북,수원FC,4,10,전주 월드컵 경기장,10905,흐림,28.0,71
2023,K리그1,23,137,2023-07-16 19:30:00,일,포항,제주,2,8,포항 스틸야드,4422,흐리고 비,26.0,82
2023,K리그1,23,138,2023-07-16 20:00:00,일,인천,대전,9,7,인천 축구 전용경기장,8925,흐림,24.0,91
2023,K리그1,24,139,2023-07-21 19:30:00,금,울산,제주,1,8,울산 문수 축구경기장,13073,맑음,27.8,59
2023,K리그1,24,140,2023-07-21 19:30:00,금,포항,전북,2,4,포항 스틸야드,9055,맑음,24.0,82
2023,K리그1,24,141,2023-07-22 19:00:00,토,수원FC,광주,10,6,수원 종합 운동장,2083,비,28.0,70
2023,K리그1,24,142,2023-07-22 19:30:00,토,강원,수원,11,12,강릉 종합 운동장,11084,흐림,29.8,67
2023,K리그1,24,143,2023-07-22 19:30:00,토,서울,인천,3,9,서울 월드컵 경기장,18150,흐리고 비,27.0,78
2023,K리그1,24,144,2023-07-22 20:00:00,토,대전,대구,7,5,대전 월드컵 경기장,10473,흐리고 비,23.9,92
2023,K리그1,25,145,2023-08-04 19:30:00,금,서울,포항,3,2,서울 월드컵 경기장,15016,맑음,31.0,66
2023,K리그1,25,146,2023-08-04 19:30:00,금,광주,대전,5,6,광주 축구 전용경기장,3752,맑음,30.0,73
2023,K리그1,25,147,2023-08-05 19:00:00,토,수원,수원FC,11,10,수원 월드컵 경기장,17481,맑음,32.6,56
2023,K리그1,25,148,2023-08-05 19:30:00,토,대구,울산,7,1,DGB대구은행파크,11928,맑음,35.9,43
2023,K리그1,25,149,2023-08-06 19:00:00,일,전북,인천,5,8,전주 월드컵 경기장,10327,비,32.0,65
2023,K리그1,25,150,2023-08-06 19:30:00,일,제주,강원,9,12,제주 월드컵 경기장,4331,맑음,31.0,72
2023,K리그1,26,151,2023-08-12 19:00:00,토,전북,수원,3,11,전주 월드컵 경기장,14216,흐림,28.0,72
2023,K리그1,26,152,2023-08-12 19:30:00,토,강원,울산,12,1,강릉 종합 운동장,8369,흐림,24.1,83
2023,K리그1,26,153,2023-08-12 20:00:00,토,제주,수원FC,9,10,제주 월드컵 경기장,5443,흐림,24.8,85
2023,K리그1,26,154,2023-08-13 19:00:00,일,대전,서울,8,4,대전 월드컵 경기장,13290,맑음,31.1,64
2023,K리그1,26,155,2023-08-13 19:30:00,일,인천,대구,9,7,인천 축구 전용경기장,9349,맑음,29.0,70
2023,K리그1,26,156,2023-08-13 20:00:00,일,포항,광주,2,5,포항 스틸야드,7206,맑음,25.0,81
2023,K리그1,27,157,2023-08-18 19:30:00,금,수원,제주,12,8,수원 월드컵 경기장,7258,흐림,31.0,60
2023,K리그1,27,158,2023-08-18 19:30:00,금,인천,광주,7,5,인천 축구 전용경기장,5870,맑음,30.2,66
2023,K리그1,27,159,2023-08-19 19:00:00,토,울산,전북,1,3,울산 문수 축구경기장,30756,흐림,26.4,86
2023,K리그1,27,160,2023-08-19 19:00:00,토,강원,수원FC,12,10,강릉 종합 운동장,10503,맑음,28.1,76
2023,K리그1,27,161,2023-08-19 19:30:00,토,서울,대구,5,9,서울 월드컵 경기장,17800,맑음,32.0,52
2023,K리그1,27,162,2023-08-20 19:00:00,일,포항,대전,2,7,포항 스틸야드,7287,맑음,27.0,81
2023,K리그1,28,163,2023-08-25 19:00:00,금,수원FC,인천,10,6,수원 종합 운동장,3236,맑음,28.4,62
2023,K리그1,28,164,2023-08-25 19:30:00,금,전북,대전,3,7,전주 월드컵 경기장,11224,맑음,28.0,61
2023,K리그1,28,165,2023-08-26 19:00:00,토,대구,제주,8,9,DGB대구은행파크,12136,맑음,31.8,42
2023,K리그1,28,166,2023-08-26 19:30:00,토,강원,포항,12,2,강릉 종합 운동장,9063,맑음,28.4,58
2023,K리그1,28,167,2023-08-27 19:00:00,일,서울,울산,5,1,서울 월드컵 경기장,27051,흐림,29.2,60
2023,K리그1,28,168,2023-08-27 19:30:00,일,광주,수원,6,11,광주 축구 전용경기장,5014,흐림,27.0,83
2023,K리그1,29,169,2023-09-01 19:00:00,금,대전,수원FC,8,10,대전 월드컵 경기장,9955,맑음,28.6,47
2023,K리그1,29,170,2023-09-01 19:30:00,금,대구,강원,7,12,DGB대구은행파크,9806,흐림,28.9,57
2023,K리그1,29,171,2023-09-02 16:30:00,토,수원,서울,11,6,수원 월드컵 경기장,22882,맑음,30.0,40
2023,K리그1,29,172,2023-09-02 19:00:00,토,인천,포항,7,2,인천 축구 전용경기장,12134,맑음,28.5,58
2023,K리그1,29,173,2023-09-03 16:30:00,일,울산,광주,1,4,울산 문수 축구경기장,18358,맑음,28.0,75
2023,K리그1,29,174,2023-09-03 19:00:00,일,제주,전북,9,5,제주 월드컵 경기장,8104,맑음,28.1,76
2023,K리그1,30,175,2023-09-16 14:00:00,토,전북,강원,5,12,전주 월드컵 경기장,10620,비,28.0,72
2023,K리그1,30,176,2023-09-16 14:00:00,토,인천,제주,7,9,인천 축구 전용경기장,8433,흐림,26.4,79
2023,K리그1,30,177,2023-09-16 16:30:00,토,포항,수원FC,2,10,포항 스틸야드,7469,비,25.0,92
2023,K리그1,30,178,2023-09-16 19:00:00,토,울산,대전,1,8,울산 문수 축구경기장,17237,비,23.7,94
2023,K리그1,30,179,2023-09-17 14:00:00,일,서울,광주,4,3,서울 월드컵 경기장,20165,흐림,25.8,84
2023,K리그1,30,180,2023-09-17 16:30:00,일,수원,대구,12,7,수원 월드컵 경기장,11048,흐림,28.6,62
2023,K리그1,31,181,2023-09-23 14:00:00,토,대전,수원,8,12,대전 월드컵 경기장,14810,흐림,23.5,51
2023,K리그1,31,182,2023-09-23 16:30:00,토,제주,서울,9,5,제주 월드컵 경기장,7205,흐림,24.0,67
2023,K리그1,31,183,2023-09-24 14:00:00,일,수원FC,울산,10,1,수원 종합 운동장,7809,맑음,24.3,43
2023,K리그1,31,184,2023-09-24 14:00:00,일,광주,전북,3,6,광주 축구 전용경기장,7303,맑음,27.0,45
2023,K리그1,31,185,2023-09-24 16:30:00,일,강원,인천,11,7,강릉 종합 운동장,10047,맑음,22.6,56
2023,K리그1,31,186,2023-09-24 19:00:00,일,대구,포항,5,2,DGB대구은행파크,11858,맑음,23.0,50
2023,K리그1,32,187,2023-09-30 14:00:00,토,포항,울산,2,1,포항 스틸야드,14640,맑음,17.0,65
2023,K리그1,32,188,2023-09-30 14:00:00,토,수원FC,서울,10,4,수원 종합 운동장,7194,흐리고 비,19.0,70
2023,K리그1,32,189,2023-09-30 16:30:00,토,전북,대구,5,6,전주 월드컵 경기장,14963,맑음,23.0,59
2023,K리그1,32,190,2023-09-30 19:00:00,토,인천,수원,7,12,인천 축구 전용경기장,15040,맑음,22.0,75
2023,K리그1,32,191,2023-10-01 14:00:00,일,강원,대전,11,8,강릉 종합 운동장,9326,맑음,21.3,49
2023,K리그1,32,192,2023-10-01 16:30:00,일,제주,광주,9,3,제주 월드컵 경기장,6130,맑음,23.7,50
2023,K리그1,33,193,2023-10-08 15:00:00,일,울산,인천,1,6,울산 문수 축구경기장,17584,흐림,18.8,66
2023,K리그1,33,194,2023-10-08 15:00:00,일,대구,수원FC,4,10,DGB대구은행파크,10776,흐림,20.3,49
2023,K리그1,33,195,2023-10-08 15:00:00,일,서울,전북,5,7,서울 월드컵 경기장,33103,흐림,17.5,68
2023,K리그1,33,196,2023-10-08 15:00:00,일,수원,포항,12,2,수원 월드컵 경기장,11772,흐림,19.9,59
2023,K리그1,33,197,2023-10-08 15:00:00,일,광주,강원,3,11,광주 축구 전용경기장,6004,맑음,22.0,50
2023,K리그1,33,198,2023-10-08 15:00:00,일,대전,제주,8,9,대전 월드컵 경기장,15818,흐림,19.1,61
2023,K리그1,34,199,2023-10-20 19:30:00,금,포항,인천,2,6,포항 스틸야드,4944,맑음,14.0,25
2023,K리그1,34,200,2023-10-21 14:00:00,토,광주,울산,3,1,광주 축구 전용경기장,5553,흐림,18.0,50
2023,K리그1,34,201,2023-10-21 16:30:00,토,대구,전북,6,4,DGB대구은행파크,12211,흐림,16.5,47
2023,K리그1,34,202,2023-10-22 14:00:00,일,서울,강원,7,11,서울 월드컵 경기장,11638,맑음,15.8,42
2023,K리그1,34,203,2023-10-22 14:00:00,일,제주,수원,9,12,제주 월드컵 경기장,4875,맑음,19.4,47
2023,K리그1,34,204,2023-10-22 16:40:00,일,대전,수원FC,8,10,대전 월드컵 경기장,9474,맑음,18.9,42
2023,K리그1,35,205,2023-10-28 14:00:00,토,전북,포항,4,2,전주 월드컵 경기장,12266,맑음,19.0,57
2023,K리그1,35,206,2023-10-28 16:30:00,토,광주,인천,3,6,광주 축구 전용경기장,4723,맑음,19.5,50
2023,K리그1,35,207,2023-10-28 16:30:00,토,강원,제주,11,9,강릉 종합 운동장,5256,흐림,15.9,71
2023,K리그1,35,208,2023-10-29 14:00:00,일,울산,대구,1,7,울산 문수 축구경기장,18933,맑음,19.2,49
2023,K리그1,35,209,2023-10-29 14:00:00,일,수원,대전,12,8,수원 월드컵 경기장,11658,맑음,18.8,44
2023,K리그1,35,210,2023-10-29 16:30:00,일,수원FC,서울,10,6,수원 종합 운동장,5372,맑음,21.1,33
2023,K리그1,36,211,2023-11-11 14:00:00,토,대전,강원,8,11,대전 월드컵 경기장,8000,흐림,3.6,43
2023,K리그1,36,212,2023-11-11 16:30:00,토,대구,광주,7,3,DGB대구은행파크,12222,흐림,9.8,39
2023,K리그1,36,213,2023-11-11 16:30:00,토,제주,서울,9,4,제주 월드컵 경기장,6039,맑음,14.1,53
2023,K리그1,36,214,2023-11-12 14:00:00,일,인천,전북,6,5,인천 축구 전용경기장,11912,맑음,3.0,50
2023,K리그1,36,215,2023-11-12 14:00:00,일,수원FC,수원,10,12,수원 종합 운동장,8886,맑음,3.3,45
2023,K리그1,36,216,2023-11-12 16:30:00,일,울산,포항,1,2,울산 문수 축구경기장,16946,맑음,8.6,30
2023,K리그1,37,217,2023-11-24 19:30:00,금,인천,울산,6,1,인천 축구 전용경기장,7601,맑음,-0.4,45
2023,K리그1,37,218,2023-11-25 14:00:00,토,전북,광주,6,3,전주 월드컵 경기장,11369,맑음,2.0,29
2023,K리그1,37,219,2023-11-25 14:00:00,토,제주,대전,9,8,제주 월드컵 경기장,4713,흐림,9.4,65
2023,K리그1,37,220,2023-11-25 16:30:00,토,포항,대구,2,7,포항 스틸야드,9541,맑음,6.0,38
2023,K리그1,37,221,2023-11-25 16:30:00,토,서울,수원,5,12,서울 월드컵 경기장,36007,맑음,2.0,21
2023,K리그1,37,222,2023-11-25 16:30:00,토,강원,수원FC,11,10,강릉 종합 운동장,7307,맑음,5.3,30
2023,K리그1,38,223,2023-12-02 14:00:00,토,대전,서울,7,6,대전 월드컵 경기장,10176,흐림,4.1,54
2023,K리그1,38,224,2023-12-02 14:00:00,토,수원FC,제주,11,9,수원 종합 운동장,2602,흐림,2.6,63
2023,K리그1,38,225,2023-12-02 14:00:00,토,수원,강원,12,10,수원 월드컵 경기장,24932,맑음,2.6,63
2023,K리그1,38,226,2023-12-03 14:00:00,일,울산,전북,1,4,울산 문수 축구경기장,28638,맑음,9.4,26
2023,K리그1,38,227,2023-12-03 14:00:00,일,광주,포항,3,2,광주 축구 전용경기장,5817,맑음,9.0,45
2023,K리그1,38,228,2023-12-03 14:00:00,일,대구,인천,8,5,DGB대구은행파크,12334,맑음,7.9,29
2024,K리그1,1,1,2024-03-01 14:00:00,금,울산,포항,0,0,울산 문수 축구경기장,28683,맑음,3.0,10
2024,K리그1,1,2,2024-03-01 16:30:00,금,전북,대전,0,0,전주 월드컵 경기장,24758,맑음,1.0,44
2024,K리그1,1,3,2024-03-02 14:00:00,토,광주,서울,0,0,광주 축구 전용경기장,7805,맑음,5.0,35
2024,K리그1,1,4,2024-03-02 16:30:00,토,인천,수원FC,0,0,인천 축구 전용경기장,15060,흐림,3.3,55
2024,K리그1,1,5,2024-03-02 16:30:00,토,강원,제주,0,0,춘천 송암 스포츠타운,6021,흐림,1.4,47
2024,K리그1,1,6,2024-03-03 14:00:00,일,대구,김천,0,0,DGB대구은행파크,12133,맑음,9.5,44
2024,K리그1,2,7,2024-03-09 14:00:00,토,수원FC,전북,2,5,수원 종합 운동장,9557,맑음,4.9,32
2024,K리그1,2,8,2024-03-09 16:30:00,토,포항,대구,9,9,포항 스틸야드,10930,맑음,7.0,40
2024,K리그1,2,9,2024-03-09 16:30:00,토,김천,울산,2,2,김천 종합 운동장,5852,맑음,10.4,19
2024,K리그1,2,10,2024-03-10 14:00:00,일,제주,대전,7,7,제주 월드컵 경기장,9083,맑음,13.5,41
2024,K리그1,2,11,2024-03-10 16:30:00,일,광주,강원,5,7,광주 축구 전용경기장,5786,맑음,13.0,27
2024,K리그1,2,12,2024-03-10 16:00:00,일,서울,인천,12,11,서울 월드컵 경기장,51670,맑음,10.4,22
2024,K리그1,3,13,2024-03-16 14:00:00,토,대전,강원,9,8,대전 월드컵 경기장,17191,맑음,16.6,32
2024,K리그1,3,14,2024-03-16 16:30:00,토,대구,수원FC,12,4,DGB대구은행파크,11997,맑음,19.1,26
2024,K리그1,3,15,2024-03-16 16:30:00,토,서울,제주,11,3,서울 월드컵 경기장,29536,맑음,16.6,29
2024,K리그1,3,16,2024-03-17 14:00:00,일,포항,광주,6,1,포항 스틸야드,9203,맑음,17.0,42
2024,K리그1,3,17,2024-03-17 14:00:00,일,김천,전북,7,10,김천 종합 운동장,4300,맑음,18.2,39
2024,K리그1,3,18,2024-03-17 16:30:00,일,울산,인천,2,12,울산 문수 축구경기장,15233,흐림,19.2,23
2024,K리그1,4,19,2024-03-30 14:00:00,토,전북,울산,11,1,전주 월드컵 경기장,25782,흐림,15.0,52
2024,K리그1,4,20,2024-03-30 14:00:00,토,인천,대전,9,10,인천 축구 전용경기장,11581,흐림,11.2,49
2024,K리그1,4,21,2024-03-30 16:30:00,토,제주,포항,6,3,제주 월드컵 경기장,6036,맑음,20.0,57
2024,K리그1,4,22,2024-03-30 16:30:00,토,수원FC,김천,5,4,수원 종합 운동장,6145,맑음,17.2,32
2024,K리그1,4,23,2024-03-31 14:00:00,일,강원,서울,10,8,춘천 송암 스포츠타운,10144,맑음,14.2,18
2024,K리그1,4,24,2024-03-31 16:30:00,일,광주,대구,4,12,광주 축구 전용경기장,7313,맑음,20.5,33
2024,K리그1,5,25,2024-04-02 19:30:00,화,포항,수원FC,2,6,포항 스틸야드,5143,흐림,14.0,72
2024,K리그1,5,26,2024-04-02 19:30:00,화,대전,울산,12,3,대전 월드컵 경기장,7927,맑음,23.1,27
2024,K리그1,5,27,2024-04-03 19:30:00,수,광주,인천,4,6,광주 축구 전용경기장,1562,비,14.5,93
2024,K리그1,5,28,2024-04-03 19:30:00,수,서울,김천,8,2,서울 월드컵 경기장,13040,흐림,18.0,61
2024,K리그1,5,29,2024-04-03 19:30:00,수,제주,전북,9,12,제주 월드컵 경기장,3426,흐림,17.0,100
2024,K리그1,5,30,2024-04-03 19:30:00,수,강원,대구,11,9,춘천 송암 스포츠타운,3056,흐림,15.9,48
2024,K리그1,6,31,2024-04-06 14:00:00,토,울산,수원FC,3,9,울산 문수 축구경기장,14215,흐림,20.0,40
2024,K리그1,6,32,2024-04-06 16:30:00,토,인천,제주,5,6,인천 축구 전용경기장,9293,맑음,13.0,46
2024,K리그1,6,33,2024-04-06 16:30:00,토,김천,광주,2,7,김천 종합 운동장,3021,맑음,21.3,33
2024,K리그1,6,34,2024-04-07 14:00:00,일,전북,강원,12,8,전주 월드컵 경기장,11215,맑음,21.0,34
2024,K리그1,6,35,2024-04-07 14:00:00,일,대구,서울,11,5,DGB대구은행파크,12088,맑음,22.0,28
2024,K리그1,6,36,2024-04-07 16:30:00,일,대전,포항,10,3,대전 월드컵 경기장,10761,맑음,23.7,24
