Meet_Yeer,LEAGUE_NAME,Round,Title,Date,View,Content
2023,K리그1,36,하나원큐 K리그1 2023 36라운드 프리뷰,2023-11-09,1955,"하나원큐 K리그1 2023 36라운드 프리뷰   □ 매치 오브 라운드 - 벼랑 끝에서 만나는 ‘수원FC vs 수원삼성’36라운드에서는 험난한 파이널B 싸움을 펼치는 10위 수원FC(승점 32)와 12위 수원삼성(승점 26)의 경기가 열린다.같은 연고 지역을 쓰는 양 팀의 경기는 ‘수원더비’로도 불리는데, 통산 열다섯 번의 맞대결에서 무승부는 한 번에 불과할 정도로 만날 때마다 치열한 경기를 펼쳐왔다. 단, 올 시즌 세 차례 맞대결에서는 수원FC가 전승을 거두며 압도적인 우세를 보였다.또한 수원FC는 지난 35라운드에서 이승우가 시즌 10호 골을 넣어 2년 연속 두 자릿수 득점에 성공했고, 같은 날 로페즈도 멀티 골을 넣으며 날카로운 발끝을 뽐냈다. 수원FC는 올 시즌 수원삼성을 상대로만 6골을 기록한 만큼 이번 경기에서도 다득점 승리를 노린다.이에 맞서는 수원삼성은 직전 35라운드 대전전에서 2대0으로 이기던 경기를 2대2 무승부로 마무리하며 다잡은 승리를 놓쳤다. 승리하지 못한 건 뼈아프지만, 지난 7월 강원전 이후 약 3개월 만에 다득점을 기록한 것은 고무적이다. 이제 수원삼성은 파이널라운드 남은 세 경기에서 최대한 승점을 쌓아 다이렉트 강등을 피해야 하는데, 현재 11위 강원과 승점 차가 단 1점에 불과해 아직 충분히 희망이 있다.K리그1 생존을 노리는 수원FC와 수원삼성의 시즌 마지막 맞대결은 12일(일) 오후 2시 수원종합운동장에서 열린다.  □ 팀 오브 라운드 - 2년 연속 ACL 진출 노리는 인천올 시즌 인천은 2년 연속 파이널A에 안착하며 2년 연속 AFC챔피언스리그 진출에도 도전하게 됐다.인천은 최근 리그 10경기에서 5승 4무 1패로 좋은 흐름을 보이고 있는데, 직전 35라운드 광주전에서는 최우진, 김민석 등 신예 선수들이 득점포를 가동하며 2대0으로 승리했다.단, 인천은 지난주 FA컵 준결승에서 전북을 상대로 1대3으로 패했고, 주중에 열린 ACL 조별리그 산둥 원정에서도 1대3으로 패하며 선수들이 육체적으로도 정신적으로도 모두 지친 상태다.따라서 이번 라운드에서 반드시 승리해 분위기를 반전시켜야 한다. 마침 인천이 주중에 만나는 상대는 ACL 진출권을 놓고 다퉈야 하는 전북이다. 양 팀은 현재 전북이 4위(승점 53), 인천이 5위(승점 52)에 올라있고, 승점도 단 1점 차인 만큼 이번 경기로 순위가 뒤집힐 수 있는 상황이다.한편 양 팀의 올 시즌 상대전적은 2승 1무로 전북이 우세하다. 인천과 전북의 시즌 마지막 맞대결은 12일(일) 오후 2시 인천축구전용경기장에서 열린다.   □ 플레이어 오브 라운드 – K리그1 득점왕 도전하는 티아고(대전)티아고는 지난해 K리그2 경남에서 19골을 터뜨리며 득점 2위를 기록했고, 올해는 K리그1 대전으로 이적한 뒤 16골을 터뜨리며 득점 선두에 올라있다. 티아고는 개막전에서 시즌 1호 골을 시작으로 올 시즌 꾸준한 득점 레이스를 펼쳐왔는데, 오른발로 11골, 왼발로 2골, 머리로 3골 등 득점 방법 또한 다양하다. 티아고는 득점 외에도 도움 5개를 올리며 공격 포인트 21개를 기록 중인데, 올 시즌 K리그1 선수 중 공격 포인트 20개를 돌파한 선수는 티아고가 유일하다.한편 티아고의 소속팀 대전은 최근 6경기 연속 무패(2승 4무)를 기록하고 있고, 승격 첫 시즌에 K리그1 잔류를 조기 확정 짓는 등 좋은 흐름을 보이고 있다. 이번 라운드에 만나는 강원은 올 시즌 대전이 2승 1무로 우세했고, 티아고는 올 시즌 첫 골을 강원전에서 기록한 기분 좋은 기억이 있다.대전과 강원의 시즌 마지막 맞대결은 11일(토) 오후 2시 대전월드컵경기장에서 열린다.   ※ 프리뷰 내 데이터는 K리그 공식 부가기록 데이터 기준(제공 : Bepro11)   <하나원큐 K리그1 2023 36라운드 경기일정>- 대전 : 강원(11월 11일 토 14시 대전월드컵경기장, 스카이스포츠)- 대구 : 광주(11월 11일 토 16시 30분 DGB대구은행파크, 스카이스포츠)제주 : 서울(11월 11일 토 16시 30분 제주월드컵경기장, IB스포츠)인천 : 전북(11월 12일 일 14시 인천축구전용경기장, MBC, 스카이스포츠)수원FC : 수원(11월 12일 일 14시 수원종합운동장, JTBC G&S)울산 : 포항(11월 12일 일 16시 30분 울산 문수축구경기장, 스카이스포츠)"
2023,K리그1,34,하나원큐 K리그1 2023 34라운드 프리뷰,2023-10-19,1859,"하나원큐 K리그1 2023 34라운드 프리뷰 □ 매치 오브 라운드 - 상위권 싸움 ‘광주 VS 울산’파이널라운드 첫 경기인 34라운드에서는 ‘3위 돌풍’ 광주와 구단 역사상 첫 2연패를 노리는 울산이 만난다. 홈팀 광주는 최근 10경기에서 7승 2무 1패로 승승장구하고 있고, 울산과 최근 맞대결인 29에서 2대0으로 승리하는 등 자신감이 가득 찬 상태다. 광주는 올 시즌 구단 역대 K리그1 최다 승, K리그1 전 구단 상대 승리 등 기분 좋은 기록을 달성해온 만큼, 파이널라운드에서도 돌풍을 이어가려 한다. 광주는 항저우 아시안게임 금메달리스트 정호연과 최근 A매치에 소집된 이순민 등이 이번 경기 소속 팀으로 돌아와 발을 맞춘다. 이정효 감독은 지난 18일 파이널라운드 미디어데이에서 “파이널A까지 시끄럽고 야단스럽게 올라왔으니, 파이널라운드에서도 시끄럽게 하겠다”며 각오를 밝혔다.원정팀 울산은 시즌 내내 선두 자리를 지키고 있지만, 최근 10경기에서 3승 5무 2패로 조금은 주춤한 모습이다. 직전 두 경기에서는 포항과 인천을 상대로 모두 0대0 무승부를 거두며 답답한 공격력을 보이기도 했다. 하지만 울산은 2위 포항보다 승점이 9점이나 앞서있고, 올 시즌 K리그1 12개 팀 가운데 유일하게 20승의 고지를 밟은 만큼, 여전히 리그 우승에 유리한 상황이다. 한편 울산은 골키퍼 조현우를 포함해 설영우, 엄원상, 김영권, 정승현, 김태환 등 주요 선수들이 대거 아시안게임과 A매치에 차출된 후 이번 경기부터 합류하는 만큼 선수들의 체력이 관건이다.광주와 울산의 경기는 21일(토) 오후 2시 광주축구전용구장에서 열린다. □ 팀 오브 라운드 - 세 마리 토끼를 모두 노리는 인천올 시즌 인천은 8월 초까지만 해도 리그 하위권에 머물렀지만, 8월 중순부터 반등하며 6위에 올라 2년 연속 파이널A 진출에 성공했다. 동시에 창단 첫 AFC챔피언스리그에서는 요코하마 F.마리노스, 카야FC를 상대로 연승을 거두며 순항하고 있고, FA컵은 4강에 진출한 상태다. 올 시즌 세 마리 토끼를 노리는 인천은 이번 주부터 재개되는 K리그1에서도 좋은 흐름을 이어가고자 한다. 조성환 감독은 지난 18일 파이널라운드 미디어데이에서 “올 시즌 즐거운 도전을 이어가고 있다. 아직 여정이 남았고, 더 집중해서 목표를 이루겠다”고 힘주어 말했다.한편 인천의 파이널라운드 첫 상대는 포항이다. 양 팀은 최근 5경기에서 나란히 2승 2무 1패를 기록 중이고, 올 시즌 상대 전적은 2승 1패로 포항이 근소하게 앞서있다.단 인천은 최근 무고사, 제르소, 에르난데스 등 외국인 공격진의 활약이 물올랐지만, 포항은 올 시즌 핵심 선수로 활약한 오베르단과 완델손이 부상으로 나란히 이번 경기에 나서지 못하는 점이 뼈아프다. 인천과 포항의 파이널라운드 첫 경기는 20일(금) 오후 7시 30분 포항스틸야드에서 열린다. □ 플레이어 오브 라운드 - ‘2년 연속 두자릿 수 득점’ 도전하는 고재현(대구)대구 고재현은 지난 시즌 13골 2도움을 기록하며 유망주에서 핵심 선수로 우뚝 섰다. 올 시즌에도 고재현의 활약은 계속되고 있는데, 32경기에 출전해 9골 1도움을 터뜨리며 팀 내 최다 득점자에도 이름을 올리고 있다. 여기에 1골만 추가하면 2년 연속 두자릿 수 득점을 달성하게 된다.고재현의 득점력은 최근 들어 더욱 물이 올랐다. 고재현은 32라운드 전북전에서 대구의 파이널A를 확정 짓는 멀티 골을 넣었고, 33라운드 수원FC전에서도 선제 골을 터뜨리며 2경기 연속 골을 기록했다. 고재현은 최근 활약에 힘입어 9월 이달의 선수상 후보에 이름을 올렸다.한편 대구는 이번 라운드에서 전북을 만난다. 대구는 올 시즌 전북전에서 2승 1패로 앞섰고, 고재현은 직전 전북전에서 멀티 골을 터뜨린 기분 좋은 기억이 있다. 대구와 전북의 파이널라운드 첫 맞대결은 21일(토) 오후 4시 30분 DGB대구은행파크에서 열린다. ※ 프리뷰 내 데이터는 K리그 공식 부가기록 데이터 기준(제공 : Bepro11) <하나원큐 K리그1 2023 34라운드 경기일정>- 포항 : 인천(10월 20일 금 19시 30분 포항스틸야드, 스카이스포츠)- 광주 : 울산(10월 21일 토 14시 광주축구전용경기장, 스카이스포츠)대구 : 전북(10월 21일 토 16시 30분 DGB대구은행파크, JTBC G&S)서울 : 강원(10월 22일 일 14시 서울월드컵경기장, 스카이스포츠)제주 : 수원(10월 22일 일 14시 제주월드컵경기장, IB스포츠)대전 : 수원FC(10월 22일 일 16시 40분 대전월드컵경기장, JTBC G&S)"
2023,K리그1,0,하나원큐 K리그1 2023 ‘파이널 라운드’ 일정 발표,2023-10-11,11767,"하나원큐 K리그1 2023 ‘파이널 라운드’ 일정 발표   한국프로축구연맹(총재 권오갑)이 하나원큐 K리그1 2023 파이널 라운드 일정을 발표했다. 파이널 라운드는 34라운드부터 최종 38라운드까지 각 팀별로 5경기씩 치른다. 파이널A에 진출한 6개 팀은 우승과 AFC챔피언스리그 진출권을 획득하기 위한 경쟁을, 파이널B에 속한 6개 팀은 강등을 피하기 위한 경쟁을 벌이게 된다.   34라운드는 10월 20일(금)부터 22일(일)까지, 35라운드는 10월 28일(토)과 29일(일), 36라운드는 11월 11일(토)과 12일(일), 37라운드는 11월 24일(금)과 25일(토), 38라운드는 12월 2일(토)과 3일(일) 열린다.   1위 울산과 2위 포항의 동해안더비는 36라운드로 11월 12일(일) 오후 4시 30분 울산 문수축구경기장에서 열린다. 파이널B에서 만나는 서울과 수원의 슈퍼매치는 37라운드로 11월 25일(토) 오후 4시 30분 서울월드컵경기장에서 열린다.   승격팀 돌풍을 일으킨 광주의 파이널 라운드 첫 경기는 10월 21일(토) 오후 2시 광주축구전용구장에서 선두 울산을 상대로 치러진다. 파이널B에서 반전을 노리는 수원의 파이널 라운드 첫 경기는 10월 22일(일) 제주월드컵경기장에서 펼쳐진다.   파이널B 그룹의 최종 38라운드는 12월 2일(토) 오후 2시, 파이널A 그룹의 최종 38라운드는 12월 3일(일) 오후 2시에 각각 3경기씩 동시에 열린다.   ■ 하나원큐 K리그1 2023 파이널 라운드 일정 및 대진   ○ 34라운드10.20(금)19:30 포항:인천 (포항스틸야드)   10.21(토)14:00 광주:울산 (광주축구전용)16:30 대구:전북 (대구은행파크)   10.22(일)14:00 서울:강원 (서울월드컵)14:00 제주:수원 (제주월드컵)16:40 대전:수원FC (대전월드컵)   ○ 35라운드10.28(토)14:00 전북:포항 (전주월드컵)16:30 광주:인천 (광주축구전용)16:30 강원:제주 (강릉종합)   10.29(일)14:00 울산:대구 (울산문수)14:00 수원:대전 (수원월드컵)16:30 수원FC:서울 (수원종합)   ○ 36라운드11.11(토)14:00 대전:강원 (대전월드컵)16:30 대구:광주 (대구은행파크)16:30 제주:서울 (제주월드컵)   11.12(일)14:00 인천:전북 (인천축구전용)14:00 수원FC:수원 (수원종합)16:30 울산:포항 (울산문수)   ○ 37라운드11.24(금)19:30 인천:울산 (인천축구전용)   11.25(토)14:00 전북:광주 (전주월드컵)14:00 제주:대전 (제주월드컵)16:30 포항:대구 (포항스틸야드)16:30 서울:수원 (서울월드컵)16:30 강원:수원FC (강릉종합)   ○ 38라운드12.02(토)14:00 대전:서울 (대전월드컵)14:00 수원FC:제주 (수원종합)14:00 수원:강원 (수원월드컵)   12.03(일)14:00 울산:전북 (울산문수)14:00 광주:포항 (광주축구전용)14:00 대구:인천 (대구은행파크)"
2023,K리그1,32,하나원큐 K리그1 2023 32라운드 프리뷰,2023-09-27,2244,"하나원큐 K리그1 2023 32라운드 프리뷰   □ K리그1 역대 최초 “유료관중 200만 명” 달성 코앞추석 연휴에 열리는 ‘하나원큐 K리그1 2023’ 32라운드에서는 K리그1 역대 최초 유료관중 200만 명 달성이 예상된다. 올 시즌 K리그1은 31라운드까지 총 1,952,852명이 경기장을 찾았다. 따라서 32라운드에 열리는 6경기에서 47,148명 이상 관중이 입장한다면, 누적관중 200만 명을 돌파하게 된다. 올 시즌 K리그1 경기당 평균관중이 10,499명인 점을 고려하면 충분히 달성 가능한 수치다. 이번에 200만 관중을 돌파하게 되면, 지난 2013시즌 이후 10년 만이다. 특히 올 시즌 기록이 더 특별한 이유는, 전면 유료관중 집계로 전환된 2018시즌 이후 최초로 200만 관중을 달성하는 것이기 때문이다. 직전 최다 유료관중은 2019시즌에 기록한 1,827,061명이었다.한편 32라운드에서는 K리그 최고의 라이벌전인 포항과 울산의 동해안더비와 함께, 치열한 파이널A 진출 경쟁, 강등권 탈출 경쟁 등 흥미로운 경기가 준비되어 있다.   □ 남은 파이널A행 티켓은 4장..경쟁은 계속된다K리그1 정규라운드가 단 두 경기 남은 가운데, 파이널A 진출을 확정 지은 팀은 1위 울산과 2위 포항 단 두 팀이다. 이제 파이널A 4자리를 남겨놓고 3위 광주부터 8위 대전까지 총 여섯 팀이 치열한 싸움을 펼치게 된다.   가장 유리한 팀은 3위 광주다. 광주는 32라운드 제주전에서 승리하면 다른 팀 결과와 상관없이 자력으로 파이널A를 확정하게 된다. 광주는 직전 31라운드에서 10경기 연속 무패행진(5승 5무)이 멈췄으나 최근 K리그1에서 가장 물오른 경기력을 자랑하는 팀인 것은 확실하다. 단, 광주는 올 시즌 제주와 상대 전적에서 1무 1패로 약세를 보인 만큼, 마지막까지 긴장을 늦출 수 없다.    4위 서울은 남은 두 경기를 모두 이겨야 자력으로 파이널A가 확정된다. 서울은 32라운드에서 수원FC를, 33라운드에서 전북을 차례대로 만난다. 서울은 올 시즌 수원FC를 상대로 2승을 거두며 강한 모습을 보였지만, 전북전에서는 19경기 연속 무승(5무 14패)을 이어가며 부진했다. 단, 서울은 현재 파이널A 경쟁팀 중 최다 득점(54골)을 기록 중인만큼 승점 동률시 다득점에서 유리하고, 김진규 감독대행 부임 후 4경기 2승 1무 1패로 최근 흐름이 좋다. 특히 32라운드에서 서울이 수원FC를 잡고 인천이 수원에 패한다면 서울은 남은 경기와 상관없이 파이널A행 확정 짓게 된다.   5위 전북은 남은 두 경기에서 6위 대구와 4위 서울을 차례대로 만난다. 파이널A 진출을 노리는 여섯 팀 가운데 남은 경기를 모두 경쟁팀과 치르는 것은 전북이 유일하다. 따라서 전북의 남은 두 경기는 승리 시 결정적, 패배 시 치명적인 결과를 얻게 되는 이른바 ‘승점 6점짜리’ 경기다. 또한 전북은 K리그1에서 단 한번도 파이널B로 내려간 적이 없는 유일한 팀으로, 올 시즌에도 전북의 자존심을 이어가고자 한다.   6위 대구 역시 32라운드 전북전 결과에 따라 파이널A 진출 윤곽이 뚜렷해질 전망이다. 만약 전북에 패한다면, 33라운드에서 수원FC를 반드시 잡고 승점 48점을 만든 뒤 다른 팀들의 결과를 지켜봐야 한다. 대구는 현재 파이널A 경쟁팀들 가운데 최저 득점(33골)을 기록해 다득점에서 불리하지만, 최근 5경기 무패 행진(3승 2무)과 4경기 연속 무실점으로 좋은 흐름을 타고 있다.   7위 인천은 32라운드에서 최하위 수원을, 33라운드에서 최상위 울산을 상대하게 된다. 두 팀 모두 파이널A 경쟁팀은 아니지만, 수원은 강등을 피해야 하고, 울산은 우승을 노리고 있어 만만치 않은 경기가 될 것이다. 인천은 6위 대구와 승점 차가 단 1점에 불과한 만큼 막판 저력을 발휘해 코앞까지 온 파이널A를 반드시 잡겠다는 각오다.   마지막으로 8위 대전은 32라운드 현재 6위 대구와 승점 차가 4점이다. 따라서 최소 1승 1무로 승점 4점을 확보하고 다른 팀 결과를 봐야 하는 상황이다. 대전은 32라운드 강원전 패배시, 파이널B가 확정되는 만큼 이번 경기에 총력전을 펼쳐야 한다. 한편 역대 K리그1에서 정규라운드 2경기를 남겨놓고 8위가 파이널A에 진출한 경우는 지난 2015시즌 제주밖에 없다. 또한 대전이 올 시즌 파이널A 진출에 성공하면 역대 대전 구단 최초라는 역사를 쓰게된다.   <하나원큐 K리그1 2023 32라운드 경기일정>- 포항 : 울산(9월 30일 토 14시 포항스틸야드, JTBC G&S)수원FC : 서울(9월 30일 토 14시 수원종합운동장, 스카이스포츠)전북 : 대구(9월 30일 토 16시 30분 전주월드컵경기장, 스카이스포츠)인천 : 수원(9월 30일 토 19시 인천축구전용경기장, JTBC G&S)강원 : 대전(10월 1일 일 14시 강릉종합운동장, JTBC G&S)제주 : 광주(10월 1일 일 16시 30분 제주월드컵경기장, IB스포츠)"
2023,K리그1,31,하나원큐 K리그1 2023 31라운드 프리뷰,2023-09-21,1958,"하나원큐 K리그1 2023 31라운드 프리뷰   □ 매치 오브 라운드 - 강등권 탈출 노리는 강원 VS 파이널A 꿈꾸는 인천정규라운드가 단 3경기만 남은 가운데, 31라운드에서는 갈 길 바쁜 강원과 인천이 만난다.홈팀 강원(11위, 승점 24)은 직전 전북과의 경기에서 3대1로 승리하며 최하위 탈출에 성공했다. 이날 가브리엘이 K리그 데뷔 골을, 갈레고와 김대원이 시즌 두 번째 골을 넣으며 강원이 오랜만에 다득점을 기록했다.강원은 올 시즌 K리그1 12개 팀 가운데 최저 득점(23골)을 기록 중인데, 이는 경기당 1골에 미치지 못하는 수치다. 따라서 반등을 위해서는 더 많은 득점이 필요한 상황이다. 다행인 점은 강원이 여름에 영입한 가브리엘, 야고, 갈레고 등 외국인 공격수들이 모두 잘 적응하고 준수한 활약을 하고 있다.원정팀 인천(7위, 승점 43)은 최근 분위기에 물이 올랐다. 인천은 리그에서 최근 5경기 3승 1무 1패를 기록하며 파이널A 진입을 노리고 있는데, 5위 서울과 승점이 동률이고 4위 대구와는 단 1점 차에 불과하다. 인천은 지난 주말 30라운드에서 제주를 2대1로 꺾었고, 주중에 열린 ACL 조별리그 경기에서는 요코하마F.마리노스를 4대2로 꺾는 저력을 선보였다. 주중 일본 원정 후 주말 강원 원정으로 이어지는 빡빡한 일정이지만, 현재 상승세라면 인천은 충분히 승리를 노려볼 만하다.한편 양 팀의 통산 전적은 15승 6무 15패로 팽팽 하지만, 올 시즌 두 차례 맞대결에서는 인천이 모두 승리했다. 강원과 인천의 시즌 세 번째 맞대결은 24일(일) 오후 4시 30분 강릉종합운동장에서 열린다.   □ 팀 오브 라운드 - 10경기 연속 무패 ‘광주’이정효 감독이 이끄는 광주의 축구는 올 시즌 K리그 최고의 히트상품이라고 해도 과언이 아니다. 광주는 시즌 초반 승격팀 돌풍을 일으키며 주목받았는데, 이는 반짝 활약에 그치지 않았다. 광주는 최근 3연승과 함께 10경기 연속 무패 행진(5승 5무)을 이어가고 있고, 순위는 3위(승점 48)까지 올랐다. 어느덧 창단 첫 AFC챔피언스리그 진출까지 넘볼 수 있는 순위다.광주는 올 시즌 강원과 제주를 제외한 K리그1 모든 팀을 상대로 승리를 거뒀다. 직전 30라운드에서는 지난 2017년 이후 약 6년 만에 서울을 꺾었다. 이는 광주 창단 이래 서울 원정 경기 최초 승리이기도 하다. 이 밖에도 광주는 구단 역대 K리그1 최고 성적 등 새로운 역사를 써나가는 만큼, 올 시즌 전 구단 상대 승리에도 도전한다. 올 시즌 K리그1 12개 팀 가운데 전 구단을 상대로 승리한 팀은 아직 없다.광주의 이번 라운드 상대는 전북(6위, 승점 43)이다. 광주는 올 시즌 전북을 상대로 1승 1패를 기록하며 팽팽한 모습을 보였다. 양 팀의 시즌 세 번째 맞대결은 24일(일) 오후 2시 광주축구전용경기장에서 열린다.   □ 플레이어 오브 라운드 – K리그1 최다 공격 포인트 ‘제카(포항)’포항 제카는 직전 30라운드 수원FC와 경기에서 멀티 골을 터뜨리며 시즌 두자릿 수 득점(10골)을 기록했다. 제카는 이날 활약으로 올 시즌 두 번째 라운드 MVP에 선정되기도 했다.제카는 지난 시즌 대구에서 K리그에 데뷔해 7골 7도움으로 준수한 모습을 보였고, 올 시즌에는 이미 10골 7도움으로 지난 시즌 기록을 훌쩍 뛰어넘었다. 이에 더해 제카는 올 시즌 현재 K리그1 선수 가운데 최다 공격 포인트를 기록하며 그야말로 물오른 기량을 펼치고 있다.이에 더해 제카는 주중에 열린 하노이FC와 ACL 조별리그 경기에서 3도움을 기록하며 펄펄 날았다. 지금 포항에서 제카는 그야말로 대체 불가 자원이다.한편 포항은 이번 라운드에서 제카의 친정팀 대구를 만난다. 대구는 제카가 가장 잘 아는 팀인만큼 이번 경기에서도 득점포 가동에 도전한다. 단, 주중에 베트남 하노이 원정 경기 후 바로 주말 경기를 치르는 만큼 이번 경기의 최대 관건은 체력이다. 올 시즌 포항은 대구와 경기에서 1승 1무로 근소하게 앞섰다. 포항과 대구의 시즌 세 번째 맞대결은 24일(일) 오후 7시 DGB대구은행파크에서 열린다.   ※ 프리뷰 내 데이터는 K리그 공식 부가기록 데이터 기준(제공 : Bepro11)   <하나원큐 K리그1 2023 31라운드 경기일정>- 대전 : 수원(9월 23일 토 14시 대전월드컵경기장, JTBC G&S)제주 : 서울(9월 23일 토 16시 30분 제주월드컵경기장, 스카이스포츠)수원FC : 울산(9월 24일 일 14시 수원종합운동장, JTBC G&S)광주 : 전북(9월 24일 일 14시 광주축구전용경기장, 스카이스포츠)강원 : 인천(9월 24일 일 16시 30분 강릉종합운동장, IB SPORTS)대구 : 포항(9월 24일 일 19시 DGB대구은행파크, 스카이스포츠)"
2023,K리그1,30,하나원큐 K리그1 2023 30라운드 프리뷰,2023-09-14,1739,"하나원큐 K리그1 2023 30라운드 프리뷰   □ 매치 오브 라운드 - 상위권 싸움 ‘서울 VS 광주’30라운드에서는 나란히 3, 4위권에 올라있는 서울(4위, 승점 43)과 광주(3위, 승점 45)가 만난다.양 팀은 직전 29라운드를 승리로 장식하고 기분 좋게 A매치 휴식기를 보낸 뒤 이번 라운드에 나서게 됐다.홈팀 서울은 김진규 감독대행 체제에서 1승 1무로 순항하고 있다. 특히 외국인 공격수 일류첸코가 앞선 2경기에서 모두 득점포를 가동하며 완벽하게 부활했다. 이에 더해 직전 29라운드에서 베테랑 고요한이 약 1년 반 만에 선발로 나서 복귀전을 치른 점, 최철원이 눈부신 선방 쇼를 펼치며 최상의 컨디션을 선보인 점 또한 호재다.원정팀 광주는 최근 K리그1에서 가장 무서운 기세를 보여주고 있다. 직전 라운드 연승을 포함해 약 두 달 가까이 패배가 없다. 광주의 호성적에 힘입어 이순민이 생애 첫 A대표팀에 이름을 올렸고, 정호연이 AG 대표팀 최종 명단에, 엄지성과 허율이 올림픽 대표팀에 발탁되는 등 광주 주전 선수들이 각급 대표팀에 대거 선발되기도 했다. 승승장구하는 광주는 올 시즌 구단 역대 K리그1 최다 승(12승)을 기록한데 이어, 이제 더 높은 곳을 바라본다.한편 양 팀의 통산 전적은 15승 4무 2패로 서울이 압도적으로 우세한 가운데, 올 시즌 두 차례 맞대 결 역시 서울이 모두 승리했다. 광주는 지난 2017년 이후 약 6년간 서울을 상대로 승리를 챙기지 못한만큼 이번 경기 승리가 절실하다. 또한 광주와 서울의 승점 차는 단 2점으로 이번 경기에 따라 순위가 뒤바뀔 수 있는 만큼 양 팀 모두 동기부여는 충분하다. 서울과 광주의 시즌 세 번째 맞대결은 17일(일) 오후 2시 서울월드컵경기장에서 열린다.   □ 팀 오브 라운드 - 전 구단 승리 도전하는 ‘울산’ 울산(1위, 승점 61)은 시즌 내내 선두 자리를 지키고 있지만, 최근 5경기에서 단 1승밖에 올리지 못했다. 2위 포항과 승점은 여전히 8점 차로 앞서 있지만, 얼른 부진을 털어내고 우승 레이스에 박차를 가해야 한다. 울산은 최근 A매치 기간 골키퍼 조현우를 포함해 김영권, 정승현, 설영우, 이동경 등 총 5명의 선수가 차출됐다. 이 가운데 설영우는 AG대표팀 와일드카드로 발탁되어 이번 경기에 합류하지 못하지만, 나머지 선수들은 울산에 복귀해 전력에 힘을 보탤 예정이다.A매치 휴식기 동안 재충전을 마친 울산의 이번 라운드 상대는 대전(8위, 승점 37)이다. 양 팀은 올 시즌 두 차례 맞대결에서 1승 1무로 대전이 우세했다. 대전은 K리그1 12개 팀 가운데 울산이 올 시즌 승리하지 못한 유일한 팀이다. 따라서 울산은 이번 경기에서 반드시 대전을 꺾고, 올 시즌 전 구단 상대 승리에 도전한다. 또한 득점 선두에 올라있는 주민규(13골) 역시 이번 경기에서 골 사냥에 나선다. 주민규는 대전과의 직전 맞대결에서도 멀티 골을 기록했던 기분 좋은 기억이 있다.울산과 대전의 시즌 세 번째 맞대결은 16일(토) 오후 7시 울산 문수축구경기장에서 열린다.   □ 플레이어 오브 라운드 - 인천 공격의 핵심, 제르소인천 제르소는 올 시즌 29경기에 나서 6골 6도움을 기록하며, 득점과 도움 모두 팀 내 1위에 올라있다. 인천 유니폼을 입은 첫해부터 팀 내 공격 핵심 자원이 된 것이다.제르소는 빠른 스피드와 뛰어난 개인 돌파 능력을 바탕으로, 상대 수비진을 뒤흔들며 끊임없이 기회를 만드는 것이 특징이다. 제르소는 에르난데스와 무고사 등 인천의 주전 외국인 공격수 누구와 경기에 나서든 환상의 호흡을 자랑하며 때로는 해결사로, 때로는 도우미로 활약한다. 그 결과 제르소는 7월과 8월 연속으로 이달의 선수상 후보에 선정되기도 했다. 또한 제르소는 리그는 물론이고 FA컵과 AFC 챔피언스리그 등 올 시즌 인천이 나서는 모든 대회에서 공격 포인트를 올리며 톡톡히 에이스 역할을 하고 있다.한편 인천은 이번 라운드에서 제르소의 친정팀 제주를 상대로 한다. 제르소는 올 시즌 첫 골 또한 제주를 상대로 기록했던 기분 좋은 기억이 있다. 인천과 제주의 시즌 세 번째 맞대결은 16일(토) 오후 2시 인천축구전용경기장에서 열린다.   ※ 프리뷰 내 데이터는 K리그 공식 부가기록 데이터 기준(제공 : Bepro11)   <하나원큐 K리그1 2023 30라운드 경기일정>- 전북 : 강원(9월 16일 토 14시 전주월드컵경기장, JTBC G&S)- 인천 : 제주(9월 16일 토 14시 인천축구전용경기장, 스카이스포츠)포항 : 수원FC(9월 16일 토 16시 30분 포항스틸야드, IB스포츠)울산 : 대전(9월 16일 토 19시 울산 문수축구경기장, 스카이스포츠)서울 : 광주(9월 17일 일 14시 서울월드컵경기장, 스카이스포츠)수원 : 대구(9월 17일 일 16시 30분 수원월드컵경기장, JTBC G&S)"
