game_id,datetime,home_team,away_team,stadium,audience,weather,temp,humidity,broadcast
214,2025-11-08 16:30:00,전북,대전,전주 월드컵 경기장,23160,흐림,19.0,60,"ENA SPORTS, COUPANGPLAY"
215,2025-11-09 14:00:00,포항,서울,포항 스틸야드,10493,맑음,19.0,66,"KBS2, ENA SPORTS, COUPANGPLAY"
216,2025-11-09 16:30:00,울산,수원FC,울산 문수 축구경기장,10187,맑음,20.0,51,"ENA SPORTS, COUPANGPLAY"
217,2025-11-22 14:00:00,안양,수원FC,안양 종합 운동장,7835,맑음,12.9,50,"ENA SPORTS, COUPANGPLAY"
218,2025-11-22 14:00:00,서울,김천,서울 월드컵 경기장,13247,맑음,14.0,50,"JTBC G&S, COUPANGPLAY"
219,2025-11-22 14:00:00,대전,강원,대전 월드컵 경기장,9102,맑음,14.0,43,"IB SPORTS, COUPANGPLAY"
220,2025-11-22 16:30:00,광주,울산,광주 월드컵 경기장,4033,맑음,12.5,57,"ENA SPORTS, COUPANGPLAY"
221,2025-11-22 16:30:00,포항,전북,포항 스틸야드,10572,맑음,15.0,43,"IB SPORTS, COUPANGPLAY"
222,2025-11-23 14:00:00,제주,대구,제주 월드컵 경기장,9246,맑음,17.0,35,"ENA SPORTS, COUPANGPLAY"
223,2025-11-30 14:00:00,대구,안양,대구iM뱅크PARK,12092,맑음,14.7,55,"JTBC G&S, COUPANGPLAY"
224,2025-11-30 14:00:00,수원FC,광주,수원 종합 운동장,6064,맑음,13.0,71,"MBC, IB SPORTS, COUPANGPLAY"
225,2025-11-30 14:00:00,울산,제주,울산 문수 축구경기장,11928,맑음,18.6,47,"ENA SPORTS, COUPANGPLAY"
226,2025-11-30 16:30:00,전북,서울,전주 월드컵 경기장,21742,맑음,19.0,35,"ENA SPORTS, COUPANGPLAY"
227,2025-11-30 16:30:00,김천,대전,김천 종합 운동장,2804,맑음,16.0,46,"IB SPORTS, COUPANGPLAY"
228,2025-11-30 16:30:00,강원,포항,강릉하이원아레나,6524,맑음,18.7,35,"JTBC G&S, COUPANGPLAY"
