Meet_Year,LEAGUE_NAME,Round,Game_Datetime,Day,HomeTeam,AwayTeam,Audience_Qty,Weather,Temperature,Humidity
2023,J리그1,1,2023-02-18 14:03:00,일,京都,鹿島,15988,흐림,9.2,71
2023,J리그1,1,2023-02-18 14:03:00,일,横浜FC,名古屋,11186,맑음,16.9,24
2023,J리그1,1,2023-02-17 19:04:00,일,川崎Ｆ,横浜FM,22563,맑음,7.2,49
2023,J리그1,1,2023-02-18 14:03:00,일,FC東京,浦和,38051,맑음,14.2,30
2023,J리그1,1,2023-02-18 14:03:00,일,Ｃ大阪,新潟,17928,흐림 때때로 비,11.6,55
2023,J리그1,1,2023-02-18 14:03:00,일,広島,札幌,13121,비,10.1,90
2023,J리그1,1,2023-02-18 14:03:00,일,神戸,福岡,18981,실내,13.1,53
2023,J리그1,1,2023-02-18 15:03:00,일,柏,Ｇ大阪,12334,맑음,15.3,34
2023,J리그1,2,2023-02-24 19:03:00,일,湘南,横浜FC,10006,비,10.2,81
2023,J리그1,1,2023-02-18 15:04:00,일,鳥栖,湘南,9663,비,13.8,88
2023,J리그1,2,2023-02-25 15:03:00,일,札幌,神戸,17078,실내,22,25
2023,J리그1,2,2023-02-25 14:03:00,일,横浜FM,浦和,34035,맑음,9.8,20
2023,J리그1,2,2023-02-25 15:03:00,일,Ｇ大阪,鳥栖,25865,맑음,7.1,47
2023,J리그1,2,2023-02-25 15:04:00,일,福岡,Ｃ大阪,9607,비,9.8,78
2023,J리그1,2,2023-02-25 16:03:00,일,鹿島,川崎Ｆ,28608,흐림 후 비,9.7,64
2023,J리그1,2,2023-02-25 16:03:00,일,名古屋,京都,21327,맑음,7.8,20
2023,J리그1,2,2023-02-26 14:03:00,일,広島,新潟,13266,맑음,10.7,30
2023,J리그1,2,2023-02-26 15:03:00,일,柏,FC東京,12833,맑음,10.4,20
2023,J리그1,3,2023-03-03 19:03:00,일,横浜FM,広島,10854,맑음,10.5,35
2023,J리그1,3,2023-03-04 13:03:00,일,川崎Ｆ,湘南,21171,맑음,15.8,24
2023,J리그1,3,2023-03-04 14:03:00,일,横浜FC,鹿島,10637,맑음,17.4,20
2023,J리그1,3,2023-03-04 14:03:00,일,新潟,札幌,25468,맑음,11.3,54
2023,J리그1,3,2023-03-04 14:03:00,일,京都,FC東京,13255,맑음,14,44
2023,J리그1,3,2023-03-04 14:03:00,일,神戸,Ｇ大阪,17781,맑음,13.4,32
2023,J리그1,3,2023-03-04 15:05:00,일,浦和,Ｃ大阪,18437,맑음,18.4,23
2023,J리그1,3,2023-03-04 15:03:00,일,福岡,柏,6210,맑음,16.1,36
2023,J리그1,3,2023-03-04 15:04:00,일,鳥栖,名古屋,7773,흐림,19.7,20
2023,J리그1,4,2023-03-11 14:03:00,일,新潟,川崎Ｆ,27288,맑음,14.7,49
2023,J리그1,4,2023-03-11 14:03:00,일,神戸,浦和,21223,맑음,20.1,20
2023,J리그1,4,2023-03-12 14:03:00,일,Ｃ大阪,鳥栖,15714,맑음,20.2,50
2023,J리그1,4,2023-03-12 15:05:00,일,札幌,横浜FM,17509,실내,23.1,24
2023,J리그1,4,2023-03-12 15:03:00,일,鹿島,福岡,20097,맑음,15.4,53
2023,J리그1,4,2023-03-12 15:03:00,일,柏,名古屋,9866,흐림,18.4,44
2023,J리그1,4,2023-03-12 15:03:00,일,FC東京,横浜FC,23752,흐림,20.9,30
2023,J리그1,4,2023-03-12 15:03:00,일,湘南,京都,10791,흐림,18.1,57
2023,J리그1,5,2023-03-18 14:03:00,일,横浜FM,鹿島,28478,비,8.6,90
2023,J리그1,4,2023-03-12 16:03:00,일,Ｇ大阪,広島,18765,흐림 때때로 맑음,19.8,60
2023,J리그1,5,2023-03-18 14:03:00,일,横浜FC,京都,3401,비,8.8,81
2023,J리그1,5,2023-03-18 14:03:00,일,名古屋,FC東京,33139,비 후 흐림,14,72
2023,J리그1,5,2023-03-18 15:03:00,일,浦和,新潟,15167,비,8.7,90
2023,J리그1,5,2023-03-18 15:03:00,일,Ｇ大阪,札幌,18550,흐림 때때로 맑음,13.6,60
2023,J리그1,5,2023-03-18 15:04:00,일,鳥栖,神戸,12230,맑음,19.5,33
2023,J리그1,5,2023-03-18 16:03:00,일,川崎Ｆ,Ｃ大阪,19054,비 후 흐림,9.7,77
2023,J리그1,5,2023-03-19 14:03:00,일,福岡,湘南,6455,맑음,17.5,50
2023,J리그1,5,2023-03-19 14:03:00,일,広島,柏,15749,맑음,20.4,20
2023,J리그1,6,2023-03-31 19:03:00,일,柏,浦和,11620,흐림,15.3,74
2023,J리그1,6,2023-04-01 14:03:00,일,横浜FC,福岡,4876,맑음,21.7,29
2023,J리그1,6,2023-04-01 14:03:00,일,京都,神戸,16495,맑음,25.1,20
2023,J리그1,6,2023-04-01 14:03:00,일,新潟,名古屋,18428,맑음,14.6,45
2023,J리그1,6,2023-04-01 15:03:00,일,鹿島,広島,15414,맑음,17.5,38
2023,J리그1,6,2023-04-01 15:03:00,일,湘南,Ｇ大阪,11966,맑음,20.2,49
2023,J리그1,6,2023-04-01 15:04:00,일,鳥栖,FC東京,8548,맑음,24.2,21
2023,J리그1,6,2023-04-01 16:03:00,일,Ｃ大阪,横浜FM,18955,맑음,22.6,28
2023,J리그1,6,2023-04-01 19:03:00,일,札幌,川崎Ｆ,14654,실내,21.4,34
2023,J리그1,7,2023-04-08 19:03:00,일,横浜FM,横浜FC,25238,비 후 흐림,12.3,32
2023,J리그1,7,2023-04-09 14:03:00,일,Ｃ大阪,札幌,11952,맑음,17,33
2023,J리그1,7,2023-04-09 14:03:00,일,神戸,新潟,17391,맑음,15.8,27
2023,J리그1,7,2023-04-09 14:03:00,일,広島,鳥栖,13681,맑음,18.2,24
2023,J리그1,7,2023-04-09 15:04:00,일,FC東京,湘南,20949,맑음,16.8,20
2023,J리그1,7,2023-04-09 15:03:00,일,名古屋,浦和,22655,맑음,16.2,25
2023,J리그1,7,2023-04-09 15:03:00,일,Ｇ大阪,川崎Ｆ,20734,맑음,16.4,34
2023,J리그1,7,2023-04-09 15:03:00,일,福岡,京都,6341,맑음,17.6,49
2023,J리그1,7,2023-04-09 19:03:00,일,柏,鹿島,11421,맑음,13.2,44
2023,J리그1,8,2023-04-15 14:03:00,일,横浜FC,広島,3935,비,15.2,80
2023,J리그1,8,2023-04-15 14:03:00,일,新潟,福岡,16692,흐림,19,58
2023,J리그1,8,2023-04-15 15:03:00,일,浦和,札幌,38574,비,16.1,90
2023,J리그1,8,2023-04-15 15:04:00,일,川崎Ｆ,名古屋,17304,비,15.4,83
2023,J리그1,8,2023-04-15 15:03:00,일,湘南,横浜FM,9355,비,15.1,87
2023,J리그1,8,2023-04-15 15:04:00,일,鳥栖,柏,6418,흐림 때때로 맑음,19.3,58
2023,J리그1,8,2023-04-15 16:03:00,일,鹿島,神戸,15311,비,14.4,90
2023,J리그1,8,2023-04-15 16:03:00,일,FC東京,Ｃ大阪,16939,비,15.5,82
2023,J리그1,8,2023-04-15 16:03:00,일,京都,Ｇ大阪,13463,비 후 흐림,15,79
2023,J리그1,9,2023-04-22 19:03:00,일,神戸,横浜FM,22164,맑음,13.6,20
2023,J리그1,9,2023-04-22 14:04:00,일,広島,FC東京,13801,맑음,23,20
2023,J리그1,9,2023-04-23 14:03:00,일,札幌,福岡,12495,실내,22,34
2023,J리그1,9,2023-04-23 14:03:00,일,新潟,鹿島,23920,맑음,14.2,38
2023,J리그1,9,2023-04-23 14:04:00,일,京都,鳥栖,8138,맑음,20.4,20
2023,J리그1,9,2023-04-23 14:03:00,일,Ｃ大阪,柏,10673,맑음,21.7,25
2023,J리그1,9,2023-04-23 15:03:00,일,名古屋,湘南,17243,맑음,20.1,20
2023,J리그1,9,2023-04-23 16:03:00,일,川崎Ｆ,浦和,22304,맑음,17.9,24
2023,J리그1,9,2023-04-23 16:03:00,일,Ｇ大阪,横浜FC,14577,맑음,18.7,20
2023,J리그1,10,2023-04-29 14:03:00,일,横浜FC,札幌,7634,맑음,22.4,38
2023,J리그1,10,2023-04-29 14:03:00,일,Ｃ大阪,広島,16151,흐림 후 비,22.9,53
2023,J리그1,10,2023-04-29 14:03:00,일,神戸,湘南,17390,실내,22.1,50
2023,J리그1,10,2023-04-29 15:03:00,일,柏,京都,9065,맑음,21.5,47
2023,J리그1,10,2023-04-29 15:03:00,일,FC東京,新潟,32181,맑음 후 흐림,22.5,47
2023,J리그1,10,2023-04-29 15:03:00,일,横浜FM,名古屋,33048,맑음,21.3,42
2023,J리그1,10,2023-04-29 17:03:00,일,福岡,川崎Ｆ,9053,비,20.3,85
2023,J리그1,11,2023-05-03 14:03:00,일,札幌,鹿島,19038,실내,23.6,41
2023,J리그1,10,2023-04-29 19:03:00,일,鹿島,Ｇ大阪,20525,흐림,19.1,68
2023,J리그1,11,2023-05-03 14:03:00,일,京都,川崎Ｆ,15504,맑음,24.4,38
2023,J리그1,11,2023-05-03 14:03:00,일,Ｇ大阪,Ｃ大阪,34517,맑음,22.8,44
2023,J리그1,11,2023-05-03 15:03:00,일,湘南,柏,12342,맑음,23.8,48
2023,J리그1,11,2023-05-03 15:03:00,일,名古屋,神戸,40789,맑음,23,31
2023,J리그1,11,2023-05-03 15:03:00,일,福岡,FC東京,10360,맑음,24.5,41
2023,J리그1,11,2023-05-03 15:04:00,일,鳥栖,横浜FM,11354,맑음 후 흐림,25.8,20
2023,J리그1,11,2023-05-03 19:03:00,일,横浜FC,新潟,10134,맑음,19,53
2023,J리그1,12,2023-05-06 14:03:00,일,札幌,FC東京,19080,맑음,23.5,47
2023,J리그1,12,2023-05-06 19:03:00,일,名古屋,Ｇ大阪,28613,흐림 일시 비,21.9,68
2023,J리그1,12,2023-05-07 13:01:00,일,広島,福岡,10415,비,17.4,90
2023,J리그1,12,2023-05-07 14:03:00,일,横浜FM,京都,22160,비,17.8,86
2023,J리그1,12,2023-05-07 14:03:00,일,新潟,柏,17998,비,16,90
2023,J리그1,12,2023-05-07 14:03:00,일,Ｃ大阪,鹿島,12676,비,20.8,90
2023,J리그1,12,2023-05-07 14:03:00,일,神戸,横浜FC,20005,실내,21.6,77
2023,J리그1,12,2023-05-07 15:03:00,일,川崎Ｆ,鳥栖,17674,비,16.1,82
2023,J리그1,10,2023-05-10 19:33:00,일,浦和,鳥栖,17970,맑음,20,58
2023,J리그1,13,2023-05-12 19:34:00,일,FC東京,川崎Ｆ,56705,흐림,19.9,54
2023,J리그1,13,2023-05-13 14:03:00,일,神戸,広島,15741,실내,21.7,54
2023,J리그1,13,2023-05-13 15:03:00,일,湘南,札幌,7694,비,19.4,76
2023,J리그1,13,2023-05-13 16:03:00,일,柏,横浜FC,8111,비 때때로 흐림,18.9,56
2023,J리그1,13,2023-05-14 13:35:00,일,鹿島,名古屋,56020,흐림,23.3,39
2023,J리그1,13,2023-05-14 13:34:00,일,新潟,横浜FM,24501,흐림 때때로 맑음,22.8,48
2023,J리그1,13,2023-05-14 13:34:00,일,京都,Ｃ大阪,12917,비 후 흐림,18.9,60
2023,J리그1,13,2023-05-14 13:34:00,일,福岡,鳥栖,13719,맑음,23.6,65
2023,J리그1,13,2023-05-14 16:04:00,일,浦和,Ｇ大阪,31440,흐림 후 비,19.1,66
2023,J리그1,14,2023-05-19 19:34:00,일,札幌,京都,10289,실내,24.2,48
2023,J리그1,14,2023-05-20 13:03:00,일,福岡,浦和,10417,맑음,23.1,64
2023,J리그1,14,2023-05-20 15:03:00,일,鹿島,FC東京,17589,흐림,18.5,62
2023,J리그1,14,2023-05-20 15:03:00,일,名古屋,広島,15506,맑음,26.3,50
2023,J리그1,14,2023-05-20 15:04:00,일,湘南,Ｃ大阪,10549,맑음,24.7,51
2023,J리그1,14,2023-05-20 16:03:00,일,横浜FC,川崎Ｆ,10276,맑음,22.6,56
2023,J리그1,14,2023-05-20 19:03:00,일,Ｇ大阪,横浜FM,19823,맑음,19.6,74
2023,J리그1,14,2023-05-20 17:05:00,일,鳥栖,新潟,7265,맑음,24.6,45
2023,J리그1,14,2023-05-20 16:03:00,일,柏,神戸,12530,맑음,24.1,49
2023,J리그1,15,2023-05-27 13:03:00,일,札幌,名古屋,11711,실내,23.5,53
2023,J리그1,15,2023-05-27 14:03:00,일,神戸,FC東京,20414,맑음,25.4,43
2023,J리그1,15,2023-05-27 14:04:00,일,広島,湘南,11916,맑음,28.3,25
2023,J리그1,15,2023-05-27 17:04:00,일,鳥栖,鹿島,9272,맑음,28.3,34
2023,J리그1,15,2023-05-27 19:03:00,일,京都,浦和,15229,흐림,23.2,65
2023,J리그1,15,2023-05-28 14:03:00,일,横浜FM,福岡,26115,맑음,23.8,45
2023,J리그1,15,2023-05-28 14:03:00,일,Ｃ大阪,横浜FC,14304,흐림 때때로 맑음,26,50
2023,J리그1,15,2023-05-28 14:03:00,일,新潟,Ｇ大阪,21860,비,21.8,77
2023,J리그1,15,2023-05-28 17:03:00,일,川崎Ｆ,柏,20207,흐림,24,49
2023,J리그1,11,2023-05-31 19:34:00,일,浦和,広島,20266,맑음,19.4,66
2023,J리그1,16,2023-06-03 15:03:00,일,FC東京,横浜FM,28553,맑음,24.1,47
2023,J리그1,16,2023-06-03 15:03:00,일,湘南,新潟,10227,맑음,24.4,62
2023,J리그1,16,2023-06-03 16:03:00,일,名古屋,Ｃ大阪,22912,맑음,25.1,31
2023,J리그1,16,2023-06-03 18:03:00,일,福岡,Ｇ大阪,9336,맑음,22.4,60
2023,J리그1,16,2023-06-03 18:33:00,일,横浜FC,鳥栖,7158,맑음,20.2,71
2023,J리그1,16,2023-06-03 19:03:00,일,柏,札幌,9769,맑음,20.7,78
2023,J리그1,16,2023-06-04 14:03:00,일,広島,京都,14678,흐림 때때로 맑음,26.1,42
2023,J리그1,16,2023-06-04 17:04:00,일,浦和,鹿島,45575,맑음,25,60
2023,J리그1,17,2023-06-10 16:03:00,일,横浜FM,柏,26946,흐림,24.1,57
2023,J리그1,17,2023-06-10 19:03:00,일,Ｃ大阪,神戸,22542,흐림,24.4,75
2023,J리그1,17,2023-06-10 19:04:00,일,鳥栖,札幌,7774,비,22.3,70
2023,J리그1,17,2023-06-11 14:03:00,일,新潟,京都,30136,비,23.8,87
2023,J리그1,17,2023-06-11 16:03:00,일,名古屋,福岡,13992,비,21.7,90
2023,J리그1,17,2023-06-11 18:03:00,일,鹿島,湘南,13169,안개,21,88
2023,J리그1,17,2023-06-11 18:04:00,일,Ｇ大阪,FC東京,19631,흐림,24.6,74
2023,J리그1,17,2023-06-11 18:33:00,일,横浜FC,浦和,10086,흐림,22.1,89
2023,J리그1,17,2023-06-11 19:04:00,일,川崎Ｆ,広島,18051,비,22.9,84
2023,J리그1,18,2023-06-24 14:03:00,일,札幌,Ｃ大阪,24509,실내,25,52
2023,J리그1,18,2023-06-24 19:03:00,일,柏,新潟,10715,맑음,24.9,65
2023,J리그1,18,2023-06-24 19:03:00,일,FC東京,名古屋,28636,맑음,25.3,54
2023,J리그1,18,2023-06-24 19:04:00,일,湘南,鳥栖,9848,흐림,23.9,83
2023,J리그1,18,2023-06-24 19:03:00,일,京都,横浜FC,8784,흐림,24.2,65
2023,J리그1,18,2023-06-24 19:03:00,일,Ｇ大阪,鹿島,22483,흐림,27.8,63
2023,J리그1,18,2023-06-24 19:03:00,일,広島,横浜FM,15163,맑음,24,65
2023,J리그1,18,2023-06-25 19:03:00,일,福岡,神戸,11697,비,25,84
2023,J리그1,18,2023-06-24 19:34:00,일,浦和,川崎Ｆ,35887,맑음,26.1,65
2023,J리그1,19,2023-06-30 19:03:00,일,Ｃ大阪,福岡,11786,흐림 후 비,27.7,76
2023,J리그1,12,2023-06-28 19:34:00,일,浦和,湘南,18208,흐림 일시 비,26,85
2023,J리그1,19,2023-07-01 18:03:00,일,鹿島,京都,16353,흐림 일시 비,26.3,83
2023,J리그1,19,2023-07-01 18:03:00,일,新潟,広島,19064,흐림,23.6,87
2023,J리그1,19,2023-07-01 18:33:00,일,横浜FC,Ｇ大阪,10348,비 때때로 흐림,25.7,78
2023,J리그1,19,2023-07-01 18:03:00,일,名古屋,川崎Ｆ,25560,비,25.9,74
2023,J리그1,19,2023-07-01 19:03:00,일,FC東京,柏,20571,흐림 후 비,25,81
2023,J리그1,19,2023-07-01 19:03:00,일,神戸,札幌,27630,흐림,24.7,77
2023,J리그1,19,2023-07-02 19:03:00,일,横浜FM,湘南,21160,맑음,24.4,58
2023,J리그1,19,2023-07-01 19:05:00,일,鳥栖,浦和,11224,흐림,25.3,83
2023,J리그1,20,2023-07-07 19:03:00,일,新潟,神戸,26519,흐림,28.7,59
2023,J리그1,20,2023-07-08 18:03:00,일,名古屋,横浜FM,29743,맑음 후 비,29.3,68
2023,J리그1,20,2023-07-08 19:04:00,일,浦和,FC東京,49108,흐림,26.1,80
2023,J리그1,20,2023-07-08 18:33:00,일,広島,鹿島,8361,비,23.7,90
2023,J리그1,20,2023-07-08 19:03:00,일,柏,湘南,10540,흐림,27.5,76
2023,J리그1,20,2023-07-08 19:03:00,일,川崎Ｆ,横浜FC,21856,흐림,28.1,71
2023,J리그1,20,2023-07-08 19:03:00,일,Ｇ大阪,京都,23048,흐림,28.6,78
2023,J리그1,20,2023-07-08 19:03:00,일,福岡,札幌,7170,흐림 때때로 비,28.1,90
2023,J리그1,20,2023-07-08 19:34:00,일,鳥栖,Ｃ大阪,7762,비 후 흐림 때때로 비,26.6,90
2023,J리그1,21,2023-07-15 13:03:00,일,札幌,新潟,7591,비,21.1,85
2023,J리그1,21,2023-07-15 19:04:00,일,横浜FM,川崎Ｆ,42772,맑음,28.6,59
2023,J리그1,21,2023-07-16 18:03:00,일,広島,横浜FC,12760,맑음,28.9,61
2023,J리그1,21,2023-07-16 19:03:00,일,FC東京,鹿島,37014,맑음,32.5,60
2023,J리그1,21,2023-07-16 19:03:00,일,湘南,福岡,9878,맑음 후 흐림,31.1,63
2023,J리그1,21,2023-07-16 19:05:00,일,京都,名古屋,13360,맑음,28.1,57
2023,J리그1,21,2023-07-16 19:03:00,일,Ｇ大阪,柏,18679,맑음,30,64
2023,J리그1,21,2023-07-16 19:03:00,일,Ｃ大阪,浦和,21007,맑음,29.6,67
2023,J리그1,21,2023-07-16 19:03:00,일,神戸,鳥栖,19893,맑음,27.3,71
2023,J리그1,16,2023-07-22 19:03:00,일,神戸,川崎Ｆ,15986,맑음,26.4,78
2023,J리그1,22,2023-08-05 19:03:00,일,湘南,広島,9946,맑음 후 흐림,28.4,80
2023,J리그1,22,2023-08-05 19:04:00,일,名古屋,新潟,57058,맑음,30.2,61
2023,J리그1,22,2023-08-06 18:03:00,일,鹿島,札幌,17503,맑음,28.8,65
2023,J리그1,22,2023-08-06 18:33:00,일,横浜FC,神戸,7800,맑음,27.5,74
2023,J리그1,22,2023-08-06 19:03:00,일,浦和,横浜FM,42664,맑음,29.2,77
2023,J리그1,22,2023-08-06 19:03:00,일,川崎Ｆ,Ｇ大阪,20162,맑음,29.2,69
2023,J리그1,22,2023-08-06 19:03:00,일,京都,柏,11545,흐림,29.9,58
2023,J리그1,22,2023-08-06 19:03:00,일,Ｃ大阪,FC東京,18596,맑다가 일시 비,32.1,59
2023,J리그1,22,2023-08-06 19:08:00,일,鳥栖,福岡,17799,맑음,31.2,52
2023,J리그1,23,2023-08-12 14:06:00,일,札幌,鳥栖,21895,실내,25.4,52
2023,J리그1,23,2023-08-12 18:03:00,일,新潟,湘南,28329,맑음,29.5,81
2023,J리그1,23,2023-08-12 19:03:00,일,柏,Ｃ大阪,11892,맑음,28.9,63
2023,J리그1,23,2023-08-12 19:03:00,일,FC東京,京都,23162,맑음,30.9,64
2023,J리그1,23,2023-08-12 19:03:00,일,川崎Ｆ,神戸,20845,맑음,30.4,53
2023,J리그1,23,2023-08-12 19:03:00,일,福岡,横浜FC,8677,맑음,29.1,66
2023,J리그1,23,2023-08-12 19:33:00,일,横浜FM,Ｇ大阪,33261,맑음,29.5,56
2023,J리그1,23,2023-08-13 18:03:00,일,名古屋,鹿島,38642,비 후 흐림,28.3,60
2023,J리그1,23,2023-08-13 18:04:00,일,広島,浦和,21108,맑음,30.5,60
2023,J리그1,24,2023-08-18 19:03:00,일,福岡,新潟,7705,맑음,30,73
2023,J리그1,24,2023-08-18 19:34:00,일,浦和,名古屋,32578,맑음,30.6,72
2023,J리그1,24,2023-08-19 18:03:00,일,鹿島,鳥栖,19693,맑음,28.3,62
2023,J리그1,24,2023-08-19 19:03:00,일,京都,札幌,9379,맑음 후 흐림,30.5,68
2023,J리그1,24,2023-08-19 19:04:00,일,Ｇ大阪,湘南,32567,맑음,30.9,75
2023,J리그1,24,2023-08-19 19:03:00,일,神戸,柏,20892,맑음,27.9,75
2023,J리그1,24,2023-08-19 19:04:00,일,広島,川崎Ｆ,21771,맑음,27.4,74
2023,J리그1,24,2023-08-19 19:33:00,일,横浜FM,FC東京,33701,맑음,29.2,61
2023,J리그1,24,2023-08-20 18:33:00,일,横浜FC,Ｃ大阪,8195,맑음,29.6,60
2023,J리그1,25,2023-08-25 19:03:00,일,湘南,浦和,10361,맑음,28.5,83
2023,J리그1,25,2023-08-26 18:03:00,일,鹿島,新潟,18895,맑음,28.2,64
2023,J리그1,25,2023-08-26 18:33:00,일,横浜FC,横浜FM,13321,맑음,29.1,64
2023,J리그1,25,2023-08-26 19:03:00,일,柏,広島,9874,맑음,27.9,69
2023,J리그1,25,2023-08-26 19:03:00,일,FC東京,神戸,48634,맑음,29.6,67
2023,J리그1,25,2023-08-26 19:03:00,일,川崎Ｆ,札幌,19257,맑음,29.6,56
2023,J리그1,25,2023-08-26 19:03:00,일,京都,福岡,9830,맑음 후 흐림,28.9,62
2023,J리그1,25,2023-08-26 19:04:00,일,鳥栖,Ｇ大阪,12812,맑음,28.8,81
2023,J리그1,25,2023-08-26 19:33:00,일,Ｃ大阪,名古屋,18935,흐림,28.9,71
2023,J리그1,26,2023-09-02 13:03:00,일,札幌,Ｇ大阪,13219,실내,18.1,51
2023,J리그1,26,2023-09-02 18:03:00,일,新潟,浦和,27775,맑음,27.6,82
2023,J리그1,26,2023-09-02 18:03:00,일,名古屋,横浜FC,33235,흐림,29.9,61
2023,J리그1,26,2023-09-02 19:03:00,일,柏,横浜FM,12601,흐림,29.4,56
2023,J리그1,26,2023-09-02 19:03:00,일,湘南,鹿島,11089,흐림,28.2,77
2023,J리그1,26,2023-09-02 19:03:00,일,Ｃ大阪,川崎Ｆ,18789,흐림,31.5,51
2023,J리그1,26,2023-09-02 19:04:00,일,鳥栖,広島,9097,맑음,28.2,62
2023,J리그1,26,2023-09-03 19:03:00,일,FC東京,福岡,16068,맑음,29.6,61
2023,J리그1,26,2023-09-03 19:03:00,일,神戸,京都,19616,맑음,28.9,42
2023,J리그1,27,2023-09-15 19:03:00,일,川崎Ｆ,FC東京,20284,비,28.8,73
2023,J리그1,27,2023-09-15 19:34:00,일,浦和,京都,21434,흐림,27.8,82
2023,J리그1,27,2023-09-15 19:33:00,일,横浜FM,鳥栖,7771,흐림,27.6,76
2023,J리그1,27,2023-09-16 18:03:00,일,鹿島,Ｃ大阪,18380,맑음,27.9,73
2023,J리그1,27,2023-09-16 19:03:00,일,札幌,湘南,14090,실내,24.8,49
2023,J리그1,27,2023-09-16 19:03:00,일,広島,神戸,18721,맑음,26.9,79
2023,J리그1,27,2023-09-16 19:05:00,일,福岡,名古屋,7647,흐림,28.7,77
2023,J리그1,27,2023-09-17 18:33:00,일,横浜FC,柏,11516,맑음,28,72
2023,J리그1,27,2023-09-17 19:03:00,일,Ｇ大阪,新潟,19422,맑음,30.4,65
2023,J리그1,28,2023-09-23 14:05:00,일,新潟,横浜FC,21559,맑음,25.7,47
2023,J리그1,28,2023-09-23 15:04:00,일,FC東京,鳥栖,20303,흐림,26.1,51
2023,J리그1,28,2023-09-23 16:05:00,일,名古屋,札幌,36950,흐림 후 맑음,26.7,44
2023,J리그1,28,2023-09-23 19:04:00,일,柏,福岡,10770,흐림 일시 비,22.8,72
2023,J리그1,28,2023-09-23 19:05:00,일,京都,広島,15348,흐림,21.2,60
2023,J리그1,28,2023-09-23 19:03:00,일,神戸,Ｃ大阪,26959,맑음,23.7,38
2023,J리그1,28,2023-09-24 15:04:00,일,鹿島,横浜FM,27463,맑음,24.5,51
2023,J리그1,28,2023-09-24 16:05:00,일,湘南,川崎Ｆ,54243,맑음,25.6,49
2023,J리그1,28,2023-09-24 17:04:00,일,Ｇ大阪,浦和,30135,맑음,28.5,37
2023,J리그1,29,2023-09-29 19:03:00,일,川崎Ｆ,新潟,17557,맑음,26.9,57
2023,J리그1,29,2023-09-29 19:03:00,일,横浜FM,神戸,30800,흐림,26.2,54
2023,J리그1,29,2023-09-29 19:33:00,일,浦和,横浜FC,22379,맑음,26.5,66
2023,J리그1,29,2023-09-30 13:01:00,일,札幌,柏,12827,실내,23.6,50
2023,J리그1,29,2023-09-30 15:03:00,일,福岡,鹿島,9467,흐림,26.4,73
2023,J리그1,29,2023-09-30 18:03:00,일,Ｃ大阪,湘南,18255,맑음,28.5,63
2023,J리그1,29,2023-09-30 19:03:00,일,広島,名古屋,17728,흐림,23.4,84
2023,J리그1,29,2023-09-30 19:04:00,일,鳥栖,京都,8395,흐림 후 비 후 흐림,28.4,85
2023,J리그1,29,2023-10-01 15:03:00,일,FC東京,Ｇ大阪,30521,흐림 때때로 비,27.4,61
2023,J리그1,30,2023-10-20 19:03:00,일,川崎Ｆ,福岡,19026,흐림,23.1,47
2023,J리그1,30,2023-10-20 19:34:00,일,浦和,柏,25991,맑음,23.1,58
2023,J리그1,30,2023-10-21 13:03:00,일,新潟,鳥栖,17555,비,14.5,69
2023,J리그1,30,2023-10-21 14:03:00,일,横浜FC,FC東京,11057,맑음,22.7,39
2023,J리그1,30,2023-10-21 14:03:00,일,横浜FM,札幌,23286,맑음,21.1,36
2023,J리그1,30,2023-10-21 14:03:00,일,Ｇ大阪,名古屋,23153,흐림 일시 비,19.2,45
2023,J리그1,30,2023-10-21 14:03:00,일,神戸,鹿島,53444,맑음,25.2,20
2023,J리그1,30,2023-10-21 15:03:00,일,京都,湘南,12485,흐림 후 맑음,16,55
2023,J리그1,30,2023-10-21 16:03:00,일,広島,Ｃ大阪,22834,맑음,15.6,41
2023,J리그1,31,2023-10-27 19:04:00,일,名古屋,鳥栖,11736,비,14.7,83
2023,J리그1,31,2023-10-28 13:01:00,일,札幌,横浜FC,13422,실내,22.5,48
2023,J리그1,31,2023-10-28 14:03:00,일,鹿島,浦和,29305,맑음,19.4,54
2023,J리그1,31,2023-10-28 14:03:00,일,湘南,神戸,11569,맑음,24.2,41
2023,J리그1,31,2023-10-28 14:03:00,일,京都,新潟,14673,맑음,20.2,32
2023,J리그1,31,2023-10-28 14:03:00,일,Ｃ大阪,Ｇ大阪,21665,맑음,22.3,20
2023,J리그1,31,2023-10-28 14:03:00,일,福岡,横浜FM,13855,흐림 후 맑음,21.1,51
2023,J리그1,31,2023-10-28 15:03:00,일,FC東京,広島,30981,맑음,20.8,48
2023,J리그1,31,2023-10-29 15:03:00,일,柏,川崎Ｆ,12540,흐림 후 맑음,19.3,44
2023,J리그1,32,2023-11-11 14:03:00,일,湘南,名古屋,11227,흐림,15.9,35
2023,J리그1,32,2023-11-11 14:03:00,일,札幌,広島,12906,실내,23.5,40
2023,J리그1,32,2023-11-11 14:03:00,일,新潟,FC東京,23223,맑음,11.9,53
2023,J리그1,32,2023-11-11 15:03:00,일,鹿島,柏,19860,흐림,14.5,37
2023,J리그1,32,2023-11-11 15:03:00,일,Ｇ大阪,福岡,21293,흐림,15.3,56
2023,J리그1,32,2023-11-12 14:03:00,일,川崎Ｆ,京都,19084,흐림,12.8,53
