Meet_Year,LEAGUE_NAME,Round,Game_id,Game_Datetime,Day,HomeTeam,AwayTeam,HomeRank,AwayRank,Field_Name,Audience_Qty,Weather,Temperature,Humidity
2015,K리그1,4,19,2015-04-04 14:00:00,토,서울,제주,11,6,서울 월드컵 경기장,22155,맑음,0.0,0
2015,K리그1,4,20,2015-04-04 14:00:00,토,수원,부산,4,7,수원 월드컵 경기장,10708,흐림,0.0,0
2015,K리그1,4,21,2015-04-04 14:00:00,토,전북,포항,3,5,전주 월드컵 경기장,16638,흐리고 비,0.0,0
2015,K리그1,4,22,2015-04-04 16:00:00,토,대전,성남,12,10,대전 월드컵 경기장,1441,흐리고 비,0.0,0
2015,K리그1,4,23,2015-04-05 14:00:00,일,울산,광주,4,3,울산 문수 축구경기장,4824,흐림,0.0,0
2015,K리그1,4,24,2015-04-05 16:00:00,일,전남,인천,10,11,광양 전용 구장,4336,흐리고 비,11.0,84
2015,K리그1,5,25,2015-04-11 14:00:00,토,대전,울산,12,1,대전 월드컵 경기장,3780,맑음,0.0,0
2015,K리그1,5,26,2015-04-11 14:00:00,토,성남,부산,8,9,탄천 종합 운동장,3135,맑음,0.0,0
2015,K리그1,5,27,2015-04-11 16:00:00,토,제주,포항,7,5,제주 월드컵 경기장,6078,맑음,16.0,0
2015,K리그1,5,28,2015-04-12 14:00:00,일,인천,서울,11,10,인천 축구 전용경기장,9767,흐림,0.0,0
2015,K리그1,5,29,2015-04-12 14:00:00,일,전남,수원,8,3,광양 전용 구장,6486,흐림,16.4,26
2015,K리그1,5,30,2015-04-12 16:00:00,일,광주,전북,5,2,목포 축구센터,3064,흐림,17.6,27
2015,K리그1,6,31,2015-04-15 19:00:00,수,부산,전북,9,1,부산 아시아드 경기장,2038,맑음,16.0,55
2015,K리그1,6,32,2015-04-15 19:30:00,수,포항,전남,8,7,포항 스틸야드,5731,맑음,0.0,0
2015,K리그1,6,33,2015-04-15 19:30:00,수,울산,수원,2,3,울산 문수 축구경기장,3401,맑음,0.0,0
2015,K리그1,6,34,2015-04-15 19:30:00,수,성남,인천,6,11,탄천 종합 운동장,1902,맑음,0.0,0
2015,K리그1,6,35,2015-04-15 19:30:00,수,서울,대전,10,12,서울 월드컵 경기장,7186,흐림,0.0,0
2015,K리그1,6,36,2015-04-15 19:30:00,수,제주,광주,4,5,제주 월드컵 경기장,3013,맑음,12.0,0
2015,K리그1,7,37,2015-04-18 15:00:00,토,수원,서울,4,8,수원 월드컵 경기장,26250,맑음,0.0,0
2015,K리그1,7,38,2015-04-18 14:00:00,토,전북,제주,1,3,전주 월드컵 경기장,13120,맑음,0.0,0
2015,K리그1,7,39,2015-04-18 16:00:00,토,광주,성남,7,6,목포 축구센터,1158,비,16.9,47
2015,K리그1,7,40,2015-04-19 14:00:00,일,인천,울산,11,3,인천 축구 전용경기장,2352,비,0.0,0
2015,K리그1,7,41,2015-04-19 16:00:00,일,부산,전남,10,9,부산 아시아드 경기장,1598,비,15.0,90
2015,K리그1,7,42,2015-04-19 16:00:00,일,대전,포항,12,5,대전 월드컵 경기장,1800,흐림,0.0,0
2015,K리그1,8,43,2015-04-25 15:00:00,토,인천,포항,10,4,인천 축구 전용경기장,5407,맑음,0.0,0
2015,K리그1,8,44,2015-04-25 16:00:00,토,울산,부산,3,11,울산 문수 축구경기장,3259,맑음,0.0,0
2015,K리그1,8,45,2015-04-26 14:00:00,일,성남,제주,7,5,탄천 종합 운동장,2969,맑음,0.0,0
2015,K리그1,8,46,2015-04-26 14:00:00,일,전남,전북,6,1,광양 전용 구장,6772,맑음,22.4,21
2015,K리그1,8,47,2015-04-26 14:00:00,일,광주,서울,8,9,목포 축구센터,2409,맑음,24.0,36
2015,K리그1,8,48,2015-04-26 16:00:00,일,수원,대전,2,12,수원 월드컵 경기장,11792,맑음,0.0,0
2015,K리그1,9,49,2015-05-02 14:00:00,토,서울,성남,9,7,서울 월드컵 경기장,18441,맑음,0.0,0
2015,K리그1,9,50,2015-05-02 15:00:00,토,전북,수원,1,2,전주 월드컵 경기장,30410,맑음,0.0,0
2015,K리그1,9,51,2015-05-03 14:00:00,일,대전,인천,12,10,대전 월드컵 경기장,3219,흐림,0.0,0
2015,K리그1,9,52,2015-05-03 13:30:00,일,광주,전남,8,5,광주 월드컵 경기장,3117,흐림,21.0,64
2015,K리그1,9,53,2015-05-05 14:00:00,화,제주,울산,7,3,제주 월드컵 경기장,20013,맑음,17.0,0
2015,K리그1,9,54,2015-05-05 14:00:00,화,포항,부산,4,11,포항 스틸야드,15853,맑음,0.0,0
2015,K리그1,10,55,2015-05-09 14:00:00,토,광주,수원,7,3,광주 월드컵 경기장,2884,맑음,24.0,35
2015,K리그1,10,56,2015-05-09 14:00:00,토,전남,대전,6,12,광양 전용 구장,4642,맑음,21.0,50
2015,K리그1,10,57,2015-05-09 16:00:00,토,인천,제주,9,2,인천 축구 전용경기장,8178,맑음,0.0,0
2015,K리그1,10,58,2015-05-10 14:00:00,일,울산,전북,4,1,울산 문수 축구경기장,7012,맑음,0.0,0
2015,K리그1,10,59,2015-05-10 14:00:00,일,부산,서울,11,10,부산 아시아드 경기장,9123,맑음,21.0,60
2015,K리그1,10,60,2015-05-10 16:00:00,일,포항,성남,6,9,포항 스틸야드,6214,맑음,0.0,0
2015,K리그1,11,61,2015-05-16 14:00:00,토,수원,제주,2,3,수원 월드컵 경기장,11217,맑음,0.0,0
2015,K리그1,11,62,2015-05-16 14:00:00,토,서울,전남,10,6,서울 월드컵 경기장,17819,맑음,0.0,0
2015,K리그1,11,63,2015-05-16 15:00:00,토,전북,대전,1,12,전주 월드컵 경기장,13722,맑음,0.0,0
2015,K리그1,11,64,2015-05-16 16:00:00,토,성남,울산,8,5,탄천 종합 운동장,3528,맑음,0.0,0
2015,K리그1,11,65,2015-05-17 14:00:00,일,광주,포항,9,6,광주 월드컵 경기장,2114,맑음,26.0,20
2015,K리그1,11,66,2015-05-17 14:00:00,일,부산,인천,11,10,부산 아시아드 경기장,4052,맑음,23.0,60
2015,K리그1,12,67,2015-06-10 19:00:00,수,대전,서울,12,5,대전 월드컵 경기장,958,맑음,0.0,0
2015,K리그1,12,68,2015-05-23 16:00:00,토,전북,인천,1,6,전주 월드컵 경기장,13543,맑음,0.0,0
2015,K리그1,12,69,2015-06-13 18:00:00,토,수원,성남,3,9,수원 월드컵 경기장,7563,흐리고 비,0.0,0
2015,K리그1,12,70,2015-05-24 14:00:00,일,광주,부산,10,11,광주 월드컵 경기장,1869,맑음,30.0,23
2015,K리그1,12,71,2015-05-25 14:00:00,월,울산,포항,8,4,울산 문수 축구경기장,7145,맑음,0.0,0
2015,K리그1,12,72,2015-05-23 15:00:00,토,제주,전남,4,9,제주 월드컵 경기장,8543,맑음,19.0,0
2015,K리그1,13,73,2015-05-30 14:00:00,토,포항,대전,4,12,포항 스틸야드,5772,흐리고 비,0.0,0
2015,K리그1,13,74,2015-05-30 14:00:00,토,광주,제주,10,3,광주 월드컵 경기장,3096,흐림,24.0,39
2015,K리그1,13,75,2015-05-30 16:00:00,토,전남,부산,9,11,광양 전용 구장,4073,흐림,19.0,83
2015,K리그1,13,76,2015-05-31 14:00:00,일,성남,전북,9,1,탄천 종합 운동장,8116,맑음,0.0,0
2015,K리그1,13,77,2015-05-31 14:00:00,일,인천,수원,10,2,인천 축구 전용경기장,10704,맑음,0.0,0
2015,K리그1,13,78,2015-05-31 16:00:00,일,서울,울산,8,7,서울 월드컵 경기장,18413,맑음,0.0,0
2015,K리그1,14,79,2015-06-03 19:00:00,수,부산,울산,11,7,부산 아시아드 경기장,1521,맑음,26.0,60
2015,K리그1,14,80,2015-06-03 19:00:00,수,전남,광주,6,8,광양 전용 구장,4460,맑음,22.5,60
2015,K리그1,14,81,2015-06-03 19:30:00,수,포항,전북,3,1,포항 스틸야드,7219,맑음,0.0,0
2015,K리그1,14,82,2015-06-03 19:30:00,수,대전,수원,12,2,대전 월드컵 경기장,1240,맑음,0.0,0
2015,K리그1,14,83,2015-06-03 19:30:00,수,서울,인천,10,9,서울 월드컵 경기장,5023,맑음,0.0,0
2015,K리그1,14,84,2015-06-03 20:00:00,수,제주,성남,4,5,제주 월드컵 경기장,4472,맑음,24.0,0
2015,K리그1,15,85,2015-06-06 19:00:00,토,전북,서울,1,6,전주 월드컵 경기장,13286,맑음,0.0,0
2015,K리그1,15,86,2015-06-06 19:00:00,토,대전,부산,12,11,대전 월드컵 경기장,1092,맑음,0.0,0
2015,K리그1,15,87,2015-06-06 19:00:00,토,인천,전남,10,8,인천 축구 전용경기장,3026,맑음,0.0,0
2015,K리그1,15,88,2015-06-07 16:00:00,일,울산,제주,9,4,울산 문수 축구경기장,5826,맑음,0.0,0
2015,K리그1,15,89,2015-06-07 17:00:00,일,성남,포항,8,5,탄천 종합 운동장,2330,맑음,0.0,0
2015,K리그1,15,90,2015-06-07 18:00:00,일,수원,광주,2,7,수원 월드컵 경기장,6538,맑음,0.0,0
2015,K리그1,16,91,2015-06-17 19:00:00,수,전북,울산,1,8,전주 월드컵 경기장,4928,비,0.0,0
2015,K리그1,16,92,2015-06-17 19:30:00,수,대전,광주,12,5,대전 월드컵 경기장,763,흐리고 비,0.0,0
2015,K리그1,16,93,2015-06-17 19:00:00,수,전남,성남,7,9,광양 전용 구장,1460,흐리고 비,20.1,72
2015,K리그1,16,94,2015-06-17 19:30:00,수,포항,인천,4,10,포항 스틸야드,4288,흐림,0.0,0
2015,K리그1,16,95,2015-06-17 19:30:00,수,서울,부산,3,11,서울 월드컵 경기장,4267,흐림,0.0,0
2015,K리그1,16,96,2015-06-17 20:00:00,수,제주,수원,6,2,제주 월드컵 경기장,1274,비,16.0,0
2015,K리그1,17,97,2015-06-20 19:00:00,토,부산,포항,11,4,부산 아시아드 경기장,1467,흐림,20.0,85
2015,K리그1,17,98,2015-06-20 19:00:00,토,전남,서울,5,3,광양 전용 구장,2794,흐림,20.0,81
2015,K리그1,17,99,2015-06-20 16:00:00,토,성남,광주,9,6,탄천 종합 운동장,1593,비,0.0,0
2015,K리그1,17,100,2015-06-21 18:00:00,일,울산,인천,9,10,울산 문수 축구경기장,2542,맑음,0.0,0
2015,K리그1,17,101,2015-06-21 18:00:00,일,수원,전북,2,1,수원 월드컵 경기장,16141,맑음,0.0,0
2015,K리그1,17,102,2015-06-21 19:00:00,일,대전,제주,12,7,대전 월드컵 경기장,1439,맑음,0.0,0
2015,K리그1,18,103,2015-06-27 19:00:00,토,포항,광주,3,6,포항 스틸야드,6275,맑음,0.0,0
2015,K리그1,18,104,2015-06-27 19:00:00,토,울산,성남,8,9,울산 문수 축구경기장,3136,흐림,0.0,0
2015,K리그1,18,105,2015-06-27 19:00:00,토,부산,제주,11,7,부산 아시아드 경기장,1896,맑음,23.0,85
2015,K리그1,18,106,2015-06-27 17:00:00,토,서울,수원,5,2,서울 월드컵 경기장,39328,맑음,0.0,0
2015,K리그1,18,107,2015-06-28 18:00:00,일,인천,대전,10,12,인천 축구 전용경기장,3466,맑음,0.0,0
2015,K리그1,18,108,2015-06-28 19:00:00,일,전북,전남,1,5,전주 월드컵 경기장,13602,맑음,0.0,0
2015,K리그1,19,109,2015-07-01 19:30:00,수,인천,광주,9,7,인천 축구 전용경기장,1623,맑음,0.0,0
2015,K리그1,19,110,2015-07-01 19:00:00,수,전북,부산,1,11,전주 월드컵 경기장,8120,맑음,0.0,0
2015,K리그1,19,111,2015-07-01 19:00:00,수,전남,포항,4,3,광양 전용 구장,3460,맑음,24.2,66
2015,K리그1,19,112,2015-07-01 19:30:00,수,수원,울산,2,10,수원 월드컵 경기장,7128,맑음,0.0,0
2015,K리그1,19,113,2015-07-01 19:30:00,수,성남,대전,8,12,탄천 종합 운동장,2725,맑음,0.0,0
2015,K리그1,19,114,2015-07-01 20:00:00,수,제주,서울,6,5,제주 월드컵 경기장,4527,맑음,22.0,0
2015,K리그1,20,115,2015-07-04 19:00:00,토,포항,수원,3,2,포항 스틸야드,12359,맑음,0.0,0
2015,K리그1,20,116,2015-07-04 19:00:00,토,부산,성남,11,6,부산 아시아드 경기장,1374,맑음,25.0,80
2015,K리그1,20,117,2015-07-04 19:00:00,토,제주,인천,8,7,제주 월드컵 경기장,6182,맑음,20.0,0
2015,K리그1,20,118,2015-07-05 18:00:00,일,서울,광주,4,9,서울 월드컵 경기장,11587,맑음,0.0,0
2015,K리그1,20,119,2015-07-05 19:00:00,일,전남,울산,6,10,광양 전용 구장,4370,맑음,22.6,62
2015,K리그1,20,120,2015-07-05 19:00:00,일,대전,전북,12,1,대전 월드컵 경기장,2557,흐리고 비,0.0,0
2015,K리그1,21,121,2015-07-08 19:00:00,수,전북,광주,1,9,전주 월드컵 경기장,8907,흐림,0.0,0
2015,K리그1,21,122,2015-07-08 19:30:00,수,수원,전남,2,3,수원 월드컵 경기장,7209,흐리고 비,0.0,0
2015,K리그1,21,123,2015-07-08 19:30:00,수,성남,서울,6,4,탄천 종합 운동장,6054,맑음,0.0,0
2015,K리그1,21,124,2015-07-08 19:30:00,수,울산,대전,10,12,울산 문수 축구경기장,1524,비,0.0,0
2015,K리그1,21,125,2015-07-08 19:30:00,수,포항,제주,5,8,포항 스틸야드,3354,비,0.0,0
2015,K리그1,21,126,2015-07-08 19:30:00,수,인천,부산,7,11,인천 축구 전용경기장,2006,흐림,0.0,0
2015,K리그1,22,127,2015-07-11 19:00:00,토,제주,전북,8,1,제주 월드컵 경기장,1011,비,0.0,0
2015,K리그1,22,128,2015-07-11 19:00:00,토,울산,광주,10,9,울산 문수 축구경기장,2450,비,0.0,0
2015,K리그1,22,129,2015-07-11 19:00:00,토,서울,포항,3,5,서울 월드컵 경기장,17913,흐림,0.0,0
2015,K리그1,22,130,2015-07-12 18:00:00,일,인천,성남,7,6,인천 축구 전용경기장,2725,비,0.0,0
2015,K리그1,22,131,2015-07-12 19:00:00,일,대전,전남,12,5,대전 월드컵 경기장,1404,흐림,0.0,0
2015,K리그1,22,132,2015-07-12 19:00:00,일,부산,수원,11,2,부산 아시아드 경기장,1248,비,24.0,95
2015,K리그1,23,133,2015-07-25 19:00:00,토,서울,인천,6,7,서울 월드컵 경기장,10454,흐리고 비,0.0,0
2015,K리그1,23,134,2015-07-25 19:00:00,토,울산,성남,10,5,울산 문수 축구경기장,6610,맑음,0.0,0
2015,K리그1,23,135,2015-07-25 19:00:00,토,포항,광주,4,9,포항 스틸야드,6328,맑음,0.0,0
2015,K리그1,23,136,2015-07-26 19:00:00,일,전북,수원,1,2,전주 월드컵 경기장,31192,맑음,0.0,0
2015,K리그1,23,137,2015-07-26 19:00:00,일,부산,대전,11,12,부산 아시아드 경기장,3247,맑음,28.0,85
2015,K리그1,23,138,2015-07-26 19:00:00,일,전남,제주,5,9,광양 전용 구장,5409,맑음,30.3,35
2015,K리그1,24,139,2015-08-12 19:00:00,수,광주,전남,7,3,광주 월드컵 경기장,1539,흐림,26.0,85
2015,K리그1,24,140,2015-08-12 19:00:00,수,전북,부산,1,11,전주 월드컵 경기장,11754,흐림,0.0,0
2015,K리그1,24,141,2015-08-12 19:30:00,수,인천,포항,8,5,인천 축구 전용경기장,5229,맑음,0.0,0
2015,K리그1,24,142,2015-08-12 19:00:00,수,수원,대전,2,12,수원 월드컵 경기장,17148,맑음,0.0,0
2015,K리그1,24,143,2015-08-12 19:30:00,수,성남,제주,6,9,탄천 종합 운동장,6119,맑음,0.0,0
2015,K리그1,24,144,2015-08-12 19:30:00,수,울산,서울,10,4,울산 문수 축구경기장,3480,비,0.0,0
2015,K리그1,25,145,2015-08-15 19:00:00,토,대전,성남,12,6,대전 월드컵 경기장,6393,흐림,0.0,0
2015,K리그1,25,146,2015-08-15 19:00:00,토,포항,전북,5,1,포항 스틸야드,15328,맑음,0.0,0
2015,K리그1,25,147,2015-08-15 19:00:00,토,전남,인천,3,9,광양 전용 구장,6715,맑음,28.3,61
2015,K리그1,25,148,2015-09-28 17:00:00,월,서울,광주,5,10,서울 월드컵 경기장,17061,흐림,0.0,0
2015,K리그1,25,149,2015-08-16 19:00:00,일,부산,울산,11,10,부산 아시아드 경기장,4353,흐리고 비,25.0,85
2015,K리그1,25,150,2015-08-16 19:00:00,일,제주,수원,9,2,제주 월드컵 경기장,4348,비,0.0,0
2015,K리그1,26,151,2015-08-19 19:00:00,수,부산,서울,11,6,부산 아시아드 경기장,4382,흐림,28.0,85
2015,K리그1,26,152,2015-08-19 19:00:00,수,전북,전남,1,4,전주 월드컵 경기장,14912,흐림,0.0,0
2015,K리그1,26,153,2015-08-19 19:30:00,수,인천,제주,7,9,인천 축구 전용경기장,3021,흐림,0.0,0
2015,K리그1,26,154,2015-08-19 19:30:00,수,울산,포항,10,3,울산 문수 축구경기장,4520,흐림,0.0,0
2015,K리그1,26,155,2015-08-19 19:00:00,수,광주,대전,8,12,광주 월드컵 경기장,1216,흐림,27.0,80
2015,K리그1,26,156,2015-08-19 19:30:00,수,수원,성남,2,5,수원 월드컵 경기장,7418,흐림,0.0,0
2015,K리그1,27,157,2015-08-22 19:00:00,토,수원,울산,2,10,수원 월드컵 경기장,13253,맑음,0.0,0
2015,K리그1,27,158,2015-08-22 19:00:00,토,서울,대전,4,12,서울 월드컵 경기장,17986,흐림,0.0,0
2015,K리그1,27,159,2015-08-22 19:00:00,토,성남,부산,5,11,탄천 종합 운동장,8179,맑음,0.0,0
2015,K리그1,27,160,2015-08-22 19:00:00,토,전북,인천,1,7,전주 월드컵 경기장,23113,흐림,0.0,0
2015,K리그1,27,161,2015-08-23 19:00:00,일,광주,제주,8,9,광주 월드컵 경기장,2635,흐림,26.0,70
2015,K리그1,27,162,2015-08-23 19:00:00,일,전남,포항,7,5,광양 전용 구장,4184,흐림,26.8,62
2015,K리그1,28,163,2015-08-29 19:00:00,토,인천,대전,7,12,인천 축구 전용경기장,5598,맑음,0.0,0
2015,K리그1,28,164,2015-08-29 19:00:00,토,광주,울산,9,10,광주 월드컵 경기장,1759,맑음,27.0,70
2015,K리그1,28,165,2015-08-29 19:00:00,토,부산,전남,11,6,부산 아시아드 경기장,2351,맑음,26.0,80
2015,K리그1,28,166,2015-08-30 17:00:00,일,성남,전북,4,1,탄천 종합 운동장,12187,맑음,0.0,0
2015,K리그1,28,167,2015-08-29 19:00:00,토,제주,서울,8,3,제주 월드컵 경기장,8379,맑음,23.0,0
2015,K리그1,28,168,2015-08-30 19:00:00,일,포항,수원,5,2,포항 스틸야드,14341,맑음,0.0,0
2015,K리그1,29,169,2015-09-09 19:00:00,수,전남,성남,7,4,광양 전용 구장,2802,맑음,25.9,41
2015,K리그1,29,170,2015-09-09 19:00:00,수,부산,수원,11,2,부산 아시아드 경기장,1562,맑음,21.0,65
2015,K리그1,29,171,2015-09-09 19:30:00,수,울산,전북,10,1,울산 문수 축구경기장,17108,맑음,0.0,0
2015,K리그1,29,172,2015-09-09 19:30:00,수,서울,포항,3,5,서울 월드컵 경기장,9566,맑음,0.0,0
2015,K리그1,29,173,2015-09-09 19:00:00,수,광주,인천,9,6,광주 월드컵 경기장,1419,맑음,25.0,65
2015,K리그1,29,174,2015-09-09 19:30:00,수,대전,제주,12,8,대전 월드컵 경기장,2055,맑음,0.0,0
2015,K리그1,30,175,2015-09-12 15:05:00,토,전북,서울,1,3,전주 월드컵 경기장,26433,흐리고 비,0.0,0
2015,K리그1,30,176,2015-09-12 14:00:00,토,포항,성남,5,4,포항 스틸야드,4874,맑음,0.0,0
2015,K리그1,30,177,2015-09-12 16:00:00,토,수원,인천,2,6,수원 월드컵 경기장,11372,맑음,0.0,0
2015,K리그1,30,178,2015-09-13 16:30:00,일,제주,울산,8,10,제주 월드컵 경기장,5372,맑음,0.0,0
2015,K리그1,30,179,2015-09-13 14:00:00,일,광주,부산,9,11,광주 월드컵 경기장,1544,맑음,25.0,45
2015,K리그1,30,180,2015-09-13 16:00:00,일,전남,대전,7,12,광양 전용 구장,4037,맑음,25.8,33
2015,K리그1,31,181,2015-09-19 14:00:00,토,인천,부산,7,11,인천 축구 전용경기장,5951,맑음,0.0,0
2015,K리그1,31,182,2015-09-19 17:00:00,토,울산,전남,10,6,울산 문수 축구경기장,18031,맑음,0.0,0
2015,K리그1,31,183,2015-09-19 16:00:00,토,제주,포항,8,3,제주 월드컵 경기장,7127,맑음,23.0,60
2015,K리그1,31,184,2015-09-19 16:00:00,토,성남,광주,5,9,탄천 종합 운동장,4666,맑음,0.0,0
2015,K리그1,31,185,2015-09-19 15:05:00,토,수원,서울,2,4,수원 월드컵 경기장,29046,맑음,0.0,0
2015,K리그1,31,186,2015-09-20 16:00:00,일,전북,대전,1,12,전주 월드컵 경기장,16582,맑음,0.0,0
2015,K리그1,32,187,2015-09-23 19:00:00,수,전남,수원,7,2,광양 전용 구장,1865,비,18.9,83
2015,K리그1,32,188,2015-09-23 19:00:00,수,광주,전북,10,1,광주 월드컵 경기장,2233,비,18.0,90
2015,K리그1,32,189,2015-09-23 19:00:00,수,부산,제주,11,8,부산 아시아드 경기장,1837,비,26.0,90
2015,K리그1,32,190,2015-09-23 19:30:00,수,대전,포항,12,3,대전 월드컵 경기장,1886,흐림,0.0,0
2015,K리그1,32,191,2015-09-23 19:30:00,수,서울,성남,4,5,서울 월드컵 경기장,8792,흐림,0.0,0
2015,K리그1,32,192,2015-09-23 19:30:00,수,인천,울산,6,9,인천 축구 전용경기장,4566,흐림,0.0,0
2015,K리그1,33,193,2015-10-04 14:00:00,일,포항,부산,3,11,포항 스틸야드,8117,맑음,0.0,0
2015,K리그1,33,194,2015-10-04 14:00:00,일,대전,울산,12,9,대전 월드컵 경기장,1955,맑음,0.0,0
2015,K리그1,33,195,2015-10-04 14:00:00,일,성남,인천,5,6,탄천 종합 운동장,11608,맑음,0.0,0
2015,K리그1,33,196,2015-10-04 14:00:00,일,서울,전남,4,8,서울 월드컵 경기장,20192,맑음,0.0,0
2015,K리그1,33,197,2015-10-04 14:00:00,일,광주,수원,10,2,광주 월드컵 경기장,2905,맑음,27.0,31
2015,K리그1,33,198,2015-10-04 14:00:00,일,제주,전북,7,1,제주 월드컵 경기장,6817,맑음,0.0,0
2015,K리그1,34,199,2015-10-17 15:00:00,토,전북,포항,1,3,전주 월드컵 경기장,18324,맑음,0.0,0
2015,K리그1,34,200,2015-10-18 14:00:00,일,수원,제주,2,6,수원 월드컵 경기장,11656,맑음,0.0,0
2015,K리그1,34,201,2015-10-18 16:00:00,일,성남,서울,5,4,탄천 종합 운동장,7529,맑음,0.0,0
2015,K리그1,34,202,2015-10-17 14:00:00,토,부산,광주,11,10,부산 아시아드 경기장,1187,맑음,23.0,75
2015,K리그1,34,203,2015-10-17 16:00:00,토,인천,울산,7,9,인천 축구 전용경기장,1883,맑음,0.0,0
2015,K리그1,34,204,2015-10-18 14:00:00,일,대전,전남,12,8,대전 월드컵 경기장,1097,맑음,0.0,0
2015,K리그1,35,205,2015-10-24 14:00:00,토,포항,제주,3,6,포항 스틸야드,5214,흐림,0.0,0
2015,K리그1,35,206,2015-10-24 16:00:00,토,성남,수원,5,2,탄천 종합 운동장,6865,맑음,0.0,0
2015,K리그1,35,207,2015-10-25 16:00:00,일,서울,전북,4,1,서울 월드컵 경기장,24262,맑음,0.0,0
2015,K리그1,35,208,2015-10-24 14:00:00,토,대전,부산,12,11,대전 월드컵 경기장,1007,맑음,0.0,0
2015,K리그1,35,209,2015-10-25 14:00:00,일,전남,울산,8,9,광양 전용 구장,1306,맑음,19.2,42
2015,K리그1,35,210,2015-10-25 16:00:00,일,광주,인천,10,7,광주 월드컵 경기장,1062,맑음,21.0,60
2015,K리그1,36,211,2015-11-07 15:00:00,토,서울,수원,4,3,서울 월드컵 경기장,23308,흐리고 비,0.0,0
2015,K리그1,36,212,2015-11-08 14:00:00,일,제주,전북,6,1,제주 월드컵 경기장,5124,맑음,0.0,0
2015,K리그1,36,213,2015-11-08 16:00:00,일,포항,성남,2,5,포항 스틸야드,6151,비,0.0,0
2015,K리그1,36,214,2015-11-07 14:00:00,토,전남,광주,9,10,광양 전용 구장,628,비,14.3,85
2015,K리그1,36,215,2015-11-07 16:00:00,토,울산,대전,8,12,울산 문수 축구경기장,7147,흐리고 비,0.0,0
2015,K리그1,36,216,2015-11-08 14:00:00,일,인천,부산,8,11,인천 축구 전용경기장,2393,흐리고 비,12.0,0
2015,K리그1,37,217,2015-11-21 15:00:00,토,전북,성남,1,5,전주 월드컵 경기장,28460,흐림,0.0,0
2015,K리그1,37,218,2015-11-21 16:00:00,토,제주,서울,6,4,제주 월드컵 경기장,4479,흐림,0.0,0
2015,K리그1,37,219,2015-11-22 14:00:00,일,수원,포항,4,2,수원 월드컵 경기장,14745,맑음,0.0,0
2015,K리그1,37,220,2015-11-21 14:00:00,토,대전,인천,12,7,대전 월드컵 경기장,1427,흐림,0.0,0
2015,K리그1,37,221,2015-11-22 14:00:00,일,광주,울산,10,8,광주 월드컵 경기장,3036,맑음,17.0,65
2015,K리그1,37,222,2015-11-22 14:00:00,일,부산,전남,11,9,부산 구덕 운동장,6079,맑음,19.0,75
2015,K리그1,38,223,2015-11-29 14:00:00,일,수원,전북,2,1,수원 월드컵 경기장,13738,흐리고 비,0.0,0
2015,K리그1,38,224,2015-11-29 14:00:00,일,포항,서울,3,4,포항 스틸야드,12381,맑음,0.0,0
2015,K리그1,38,225,2015-11-29 14:00:00,일,성남,제주,5,8,탄천 종합 운동장,3224,비,0.0,0
