Meet_Year,LEAGUE_NAME,Game_id,Game_Datetime,HomeTeam,AwayTeam,Field_Name,Round,HomeRank,AwayRank,HomePoints,AwayPoints,Temperature,Humidity,month,hour,is_weekend,season_phase,day_encoded,home_team_popularity,away_team_popularity,is_derby,rank_sum,rank_diff,is_big_match,points_sum,points_diff,is_good_temp,is_good_weather,temp_range,weather_encoded,is_k1,is_covid,Audience_Qty,log_audience
2015,K리그1,1,2015-03-07 15:00:00,전북,성남,전주 월드컵 경기장,1,6,6,0,0,0.0,0,3,15,1,1,5,12916.222797927461,3468.67027027027,0,12,0,0,0,0,0,1,0.0,0.0,1,0,23810,10.077902937758985
2015,K리그1,2,2015-03-07 14:00:00,인천,광주,인천 축구 전용경기장,1,6,6,0,0,0.0,0,3,14,1,1,5,6806.835106382979,2929.9010416666665,0,12,0,0,0,0,0,1,0.0,0.0,1,0,8012,8.98882050177807
2015,K리그1,3,2015-03-07 16:00:00,부산,대전,부산 아시아드 경기장,1,6,6,0,0,9.0,15,3,16,1,1,5,2674.136842105263,4783.494791666667,0,12,0,0,0,0,0,1,0.0,0.0,1,0,9082,9.114159813502214
2015,K리그1,4,2015-03-08 14:00:00,전남,제주,광양 전용 구장,1,6,6,0,0,10.1,37,3,14,1,1,6,3021.078125,4710.260638297872,0,12,0,0,0,0,0,1,1.0,0.0,1,0,12608,9.442166123673227
2015,K리그1,5,2015-03-08 14:00:00,수원,포항,수원 월드컵 경기장,1,6,6,0,0,0.0,0,3,14,1,1,6,9274.446236559139,7562.417525773196,0,12,0,0,0,0,0,1,0.0,0.0,1,0,17573,9.774175816055788
2015,K리그1,6,2015-03-08 16:00:00,울산,서울,울산 문수 축구경기장,1,6,6,0,0,0.0,0,3,16,1,1,6,10292.927835051547,16982.928961748636,1,12,0,0,0,0,0,1,0.0,0.0,1,0,12786,9.456184308811169
2015,K리그1,7,2015-03-14 14:00:00,서울,전북,서울 월드컵 경기장,2,11,1,0,3,0.0,0,3,14,1,1,5,16982.928961748636,12916.222797927461,1,12,10,0,3,3,0,1,0.0,0.0,1,0,32516,10.38951830848386
2015,K리그1,8,2015-03-14 14:00:00,수원,인천,수원 월드컵 경기장,2,9,5,0,1,0.0,0,3,14,1,1,5,9274.446236559139,6806.835106382979,1,14,4,0,1,1,0,1,0.0,0.0,1,0,10207,9.23092700558457
2015,K리그1,9,2015-03-14 16:00:00,성남,전남,탄천 종합 운동장,2,11,7,0,1,11.0,17,3,16,1,1,5,3468.67027027027,3021.078125,0,18,4,0,1,1,0,1,1.0,0.0,1,0,6521,8.782936356349264
2015,K리그1,10,2015-03-15 14:00:00,대전,광주,대전 월드컵 경기장,2,12,8,0,1,0.0,0,3,14,1,1,6,4783.494791666667,2929.9010416666665,0,20,4,0,1,1,0,1,0.0,0.0,1,0,11857,9.380758024267314
2015,K리그1,11,2015-03-15 14:15:00,포항,울산,포항 스틸야드,2,4,2,3,3,0.0,0,3,14,1,1,6,7562.417525773196,10292.927835051547,1,6,2,1,6,0,0,1,0.0,0.0,1,0,19227,9.864122829013851
2015,K리그1,12,2015-03-15 16:00:00,제주,부산,제주 월드컵 경기장,2,9,4,1,3,12.0,0,3,16,1,1,6,4710.260638297872,2674.136842105263,0,13,5,0,4,2,0,1,1.0,0.0,1,0,15047,9.619000370980867
2015,K리그1,13,2015-03-21 14:00:00,울산,전남,울산 문수 축구경기장,3,1,7,6,2,0.0,0,3,14,1,1,5,10292.927835051547,3021.078125,0,8,6,0,8,4,0,1,0.0,0.0,1,0,5233,8.562931083090092
2015,K리그1,14,2015-03-21 14:00:00,부산,광주,부산 아시아드 경기장,3,4,3,4,4,18.0,81,3,14,1,1,5,2674.136842105263,2929.9010416666665,0,7,1,1,8,0,1,1,2.0,0.0,1,0,5038,8.524962928680598
2015,K리그1,15,2015-03-21 16:00:00,제주,대전,제주 월드컵 경기장,3,7,12,2,0,17.0,0,3,16,1,1,5,4710.260638297872,4783.494791666667,0,19,5,0,2,2,1,1,2.0,0.0,1,0,5948,8.690978417187905
2015,K리그1,16,2015-03-22 14:00:00,포항,서울,포항 스틸야드,3,6,11,3,0,0.0,0,3,14,1,1,6,7562.417525773196,16982.928961748636,0,17,5,0,3,3,0,1,0.0,0.0,1,0,16674,9.721665870783825
2015,K리그1,17,2015-03-22 14:00:00,성남,수원,탄천 종합 운동장,3,10,7,1,3,11.0,42,3,14,1,1,6,3468.67027027027,9274.446236559139,0,17,3,0,4,2,0,1,1.0,0.0,1,0,8369,9.032409163483521
2015,K리그1,18,2015-03-22 16:00:00,인천,전북,인천 축구 전용경기장,3,9,3,1,6,0.0,0,3,16,1,1,6,6806.835106382979,12916.222797927461,0,12,6,0,7,5,0,1,0.0,0.0,1,0,9039,9.109414453386222
2015,K리그1,19,2015-04-04 14:00:00,서울,제주,서울 월드컵 경기장,4,11,6,0,5,0.0,0,4,14,1,1,5,16982.928961748636,4710.260638297872,0,17,5,0,5,5,0,1,0.0,0.0,1,0,22155,10.005863619152995
2015,K리그1,20,2015-04-04 14:00:00,수원,부산,수원 월드컵 경기장,4,4,7,6,4,0.0,0,4,14,1,1,5,9274.446236559139,2674.136842105263,0,11,3,0,10,2,0,0,0.0,3.0,1,0,10708,9.278839788400875
2015,K리그1,21,2015-04-04 14:00:00,전북,포항,전주 월드컵 경기장,4,3,5,7,6,0.0,0,4,14,1,1,5,12916.222797927461,7562.417525773196,0,8,2,1,13,1,0,0,0.0,3.0,1,0,16638,9.719504616415508
2015,K리그1,22,2015-04-04 16:00:00,대전,성남,대전 월드컵 경기장,4,12,10,0,1,0.0,0,4,16,1,1,5,4783.494791666667,3468.67027027027,0,22,2,0,1,1,0,0,0.0,3.0,1,0,1441,7.273786317844895
2015,K리그1,23,2015-04-05 14:00:00,울산,광주,울산 문수 축구경기장,4,4,3,7,7,0.0,0,4,14,1,1,6,10292.927835051547,2929.9010416666665,0,7,1,1,14,0,0,0,0.0,3.0,1,0,4824,8.481566013773087
2015,K리그1,24,2015-04-05 16:00:00,전남,인천,광양 전용 구장,4,10,11,3,2,11.0,84,4,16,1,1,6,3021.078125,6806.835106382979,0,21,1,0,5,1,0,0,1.0,3.0,1,0,4336,8.374938143835367
2015,K리그1,25,2015-04-11 14:00:00,대전,울산,대전 월드컵 경기장,5,12,1,0,10,0.0,0,4,14,1,1,5,4783.494791666667,10292.927835051547,0,13,11,0,10,10,0,1,0.0,0.0,1,0,3780,8.237743803890933
2015,K리그1,26,2015-04-11 14:00:00,성남,부산,탄천 종합 운동장,5,8,9,4,4,0.0,0,4,14,1,1,5,3468.67027027027,2674.136842105263,0,17,1,0,8,0,0,1,0.0,0.0,1,0,3135,8.0507033814703
2015,K리그1,27,2015-04-11 16:00:00,제주,포항,제주 월드컵 경기장,5,7,5,5,6,16.0,0,4,16,1,1,5,4710.260638297872,7562.417525773196,0,12,2,0,11,1,1,1,2.0,0.0,1,0,6078,8.712595487748722
2015,K리그1,28,2015-04-12 14:00:00,인천,서울,인천 축구 전용경기장,5,11,10,2,3,0.0,0,4,14,1,1,6,6806.835106382979,16982.928961748636,1,21,1,0,5,1,0,0,0.0,3.0,1,0,9767,9.18686701579054
2015,K리그1,29,2015-04-12 14:00:00,전남,수원,광양 전용 구장,5,8,3,6,9,16.4,26,4,14,1,1,6,3021.078125,9274.446236559139,0,11,5,0,15,3,1,0,2.0,3.0,1,0,6486,8.777555453213056
2015,K리그1,30,2015-04-12 16:00:00,광주,전북,목포 축구센터,5,5,2,7,10,17.6,27,4,16,1,1,6,2929.9010416666665,12916.222797927461,1,7,3,1,17,3,1,0,2.0,3.0,1,0,3064,8.027802848370312
2015,K리그1,31,2015-04-15 19:00:00,부산,전북,부산 아시아드 경기장,6,9,1,4,13,16.0,55,4,19,0,1,2,2674.136842105263,12916.222797927461,0,10,8,0,17,9,1,1,2.0,0.0,1,0,2038,7.620214770574455
2015,K리그1,32,2015-04-15 19:30:00,포항,전남,포항 스틸야드,6,8,7,6,7,0.0,0,4,19,0,1,2,7562.417525773196,3021.078125,0,15,1,0,13,1,0,1,0.0,0.0,1,0,5731,8.653819788948063
2015,K리그1,33,2015-04-15 19:30:00,울산,수원,울산 문수 축구경기장,6,2,3,11,10,0.0,0,4,19,0,1,2,10292.927835051547,9274.446236559139,0,5,1,1,21,1,0,1,0.0,0.0,1,0,3401,8.132118772955806
2015,K리그1,34,2015-04-15 19:30:00,성남,인천,탄천 종합 운동장,6,6,11,7,3,0.0,0,4,19,0,1,2,3468.67027027027,6806.835106382979,0,17,5,0,10,4,0,1,0.0,0.0,1,0,1902,7.551186867296149
2015,K리그1,35,2015-04-15 19:30:00,서울,대전,서울 월드컵 경기장,6,10,12,4,1,0.0,0,4,19,0,1,2,16982.928961748636,4783.494791666667,0,22,2,0,5,3,0,0,0.0,3.0,1,0,7186,8.880029117468442
2015,K리그1,36,2015-04-15 19:30:00,제주,광주,제주 월드컵 경기장,6,4,5,8,7,12.0,0,4,19,0,1,2,4710.260638297872,2929.9010416666665,0,9,1,1,15,1,0,1,1.0,0.0,1,0,3013,8.01102337918644
2015,K리그1,37,2015-04-18 15:00:00,수원,서울,수원 월드컵 경기장,7,4,8,11,7,0.0,0,4,15,1,1,5,9274.446236559139,16982.928961748636,1,12,4,0,18,4,0,1,0.0,0.0,1,0,26250,10.17545936253226
2015,K리그1,38,2015-04-18 14:00:00,전북,제주,전주 월드컵 경기장,7,1,3,16,11,0.0,0,4,14,1,1,5,12916.222797927461,4710.260638297872,0,4,2,1,27,5,0,1,0.0,0.0,1,0,13120,9.481969279105716
2015,K리그1,39,2015-04-18 16:00:00,광주,성남,목포 축구센터,7,7,6,7,8,16.9,47,4,16,1,1,5,2929.9010416666665,3468.67027027027,0,13,1,0,15,1,1,0,2.0,5.0,1,0,1158,7.055312843339752
2015,K리그1,40,2015-04-19 14:00:00,인천,울산,인천 축구 전용경기장,7,11,3,4,12,0.0,0,4,14,1,1,6,6806.835106382979,10292.927835051547,0,14,8,0,16,8,0,0,0.0,5.0,1,0,2352,7.763446388727362
2015,K리그1,41,2015-04-19 16:00:00,부산,전남,부산 아시아드 경기장,7,10,9,4,7,15.0,90,4,16,1,1,6,2674.136842105263,3021.078125,0,19,1,0,11,3,1,0,1.0,5.0,1,0,1598,7.377133712833954
2015,K리그1,42,2015-04-19 16:00:00,대전,포항,대전 월드컵 경기장,7,12,5,1,9,0.0,0,4,16,1,1,6,4783.494791666667,7562.417525773196,0,17,7,0,10,8,0,0,0.0,3.0,1,0,1800,7.496097345175956
2015,K리그1,43,2015-04-25 15:00:00,인천,포항,인천 축구 전용경기장,8,10,4,5,12,0.0,0,4,15,1,1,5,6806.835106382979,7562.417525773196,0,14,6,0,17,7,0,1,0.0,0.0,1,0,5407,8.5956346177228
2015,K리그1,44,2015-04-25 16:00:00,울산,부산,울산 문수 축구경기장,8,3,11,13,4,0.0,0,4,16,1,1,5,10292.927835051547,2674.136842105263,1,14,8,0,17,9,0,1,0.0,0.0,1,0,3259,8.089482474360754
2015,K리그1,45,2015-04-26 14:00:00,성남,제주,탄천 종합 운동장,8,7,5,9,11,0.0,0,4,14,1,1,6,3468.67027027027,4710.260638297872,0,12,2,0,20,2,0,1,0.0,0.0,1,0,2969,7.996317231796746
2015,K리그1,46,2015-04-26 14:00:00,전남,전북,광양 전용 구장,8,6,1,10,19,22.4,21,4,14,1,1,6,3021.078125,12916.222797927461,1,7,5,1,29,9,1,1,3.0,0.0,1,0,6772,8.820699399214904
2015,K리그1,47,2015-04-26 14:00:00,광주,서울,목포 축구센터,8,8,9,8,7,24.0,36,4,14,1,1,6,2929.9010416666665,16982.928961748636,0,17,1,0,15,1,1,1,3.0,0.0,1,0,2409,7.787382026484701
2015,K리그1,48,2015-04-26 16:00:00,수원,대전,수원 월드컵 경기장,8,2,12,14,1,0.0,0,4,16,1,1,6,9274.446236559139,4783.494791666667,0,14,10,0,15,13,0,1,0.0,0.0,1,0,11792,9.37526141408997
2015,K리그1,49,2015-05-02 14:00:00,서울,성남,서울 월드컵 경기장,9,9,7,8,10,0.0,0,5,14,1,1,5,16982.928961748636,3468.67027027027,0,16,2,0,18,2,0,1,0.0,0.0,1,0,18441,9.822385951099086
2015,K리그1,50,2015-05-02 15:00:00,전북,수원,전주 월드컵 경기장,9,1,2,19,14,0.0,0,5,15,1,1,5,12916.222797927461,9274.446236559139,0,3,1,1,33,5,0,1,0.0,0.0,1,0,30410,10.322559664050509
2015,K리그1,51,2015-05-03 14:00:00,대전,인천,대전 월드컵 경기장,9,12,10,4,6,0.0,0,5,14,1,1,6,4783.494791666667,6806.835106382979,0,22,2,0,10,2,0,0,0.0,3.0,1,0,3219,8.077136638538454
2015,K리그1,52,2015-05-03 13:30:00,광주,전남,광주 월드컵 경기장,9,8,5,9,13,21.0,64,5,13,1,1,6,2929.9010416666665,3021.078125,1,13,3,0,22,4,1,0,3.0,3.0,1,0,3117,8.044947049617722
2015,K리그1,53,2015-05-05 14:00:00,제주,울산,제주 월드컵 경기장,9,7,3,12,14,17.0,0,5,14,0,1,1,4710.260638297872,10292.927835051547,0,10,4,0,26,2,1,1,2.0,0.0,1,0,20013,9.904187307650401
2015,K리그1,54,2015-05-05 14:00:00,포항,부산,포항 스틸야드,9,4,11,13,5,0.0,0,5,14,0,1,1,7562.417525773196,2674.136842105263,1,15,7,0,18,8,0,1,0.0,0.0,1,0,15853,9.671177113397102
2015,K리그1,55,2015-05-09 14:00:00,광주,수원,광주 월드컵 경기장,10,7,3,12,14,24.0,35,5,14,1,1,5,2929.9010416666665,9274.446236559139,0,10,4,0,26,2,1,1,3.0,0.0,1,0,2884,7.9672801789422
2015,K리그1,56,2015-05-09 14:00:00,전남,대전,광양 전용 구장,10,6,12,13,4,21.0,50,5,14,1,1,5,3021.078125,4783.494791666667,0,18,6,0,17,9,1,1,3.0,0.0,1,0,4642,8.443115988019922
2015,K리그1,57,2015-05-09 16:00:00,인천,제주,인천 축구 전용경기장,10,9,2,9,15,0.0,0,5,16,1,1,5,6806.835106382979,4710.260638297872,0,11,7,0,24,6,0,1,0.0,0.0,1,0,8178,9.009325172734973
2015,K리그1,58,2015-05-10 14:00:00,울산,전북,울산 문수 축구경기장,10,4,1,14,22,0.0,0,5,14,1,1,6,10292.927835051547,12916.222797927461,1,5,3,1,36,8,0,1,0.0,0.0,1,0,7012,8.85552084853691
2015,K리그1,59,2015-05-10 14:00:00,부산,서울,부산 아시아드 경기장,10,11,10,8,9,21.0,60,5,14,1,1,6,2674.136842105263,16982.928961748636,0,21,1,0,17,1,1,1,3.0,0.0,1,0,9123,9.11866358340428
2015,K리그1,60,2015-05-10 16:00:00,포항,성남,포항 스틸야드,10,6,9,13,11,0.0,0,5,16,1,1,6,7562.417525773196,3468.67027027027,0,15,3,0,24,2,0,1,0.0,0.0,1,0,6214,8.734721003944811
2015,K리그1,61,2015-05-16 14:00:00,수원,제주,수원 월드컵 경기장,11,2,3,17,15,0.0,0,5,14,1,2,5,9274.446236559139,4710.260638297872,0,5,1,1,32,2,0,1,0.0,0.0,1,0,11217,9.325274910068282
2015,K리그1,62,2015-05-16 14:00:00,서울,전남,서울 월드컵 경기장,11,10,6,12,14,0.0,0,5,14,1,2,5,16982.928961748636,3021.078125,0,16,4,0,26,2,0,1,0.0,0.0,1,0,17819,9.788076701024801
2015,K리그1,63,2015-05-16 15:00:00,전북,대전,전주 월드컵 경기장,11,1,12,25,5,0.0,0,5,15,1,2,5,12916.222797927461,4783.494791666667,0,13,11,0,30,20,0,1,0.0,0.0,1,0,13722,9.526828536269633
2015,K리그1,64,2015-05-16 16:00:00,성남,울산,탄천 종합 운동장,11,8,5,12,14,0.0,0,5,16,1,2,5,3468.67027027027,10292.927835051547,0,13,3,0,26,2,0,1,0.0,0.0,1,0,3528,8.16876982367527
2015,K리그1,65,2015-05-17 14:00:00,광주,포항,광주 월드컵 경기장,11,9,6,12,14,26.0,20,5,14,1,2,6,2929.9010416666665,7562.417525773196,0,15,3,0,26,2,0,1,4.0,0.0,1,0,2114,7.656810091480378
2015,K리그1,66,2015-05-17 14:00:00,부산,인천,부산 아시아드 경기장,11,11,10,8,12,23.0,60,5,14,1,2,6,2674.136842105263,6806.835106382979,0,21,1,0,20,4,1,1,3.0,0.0,1,0,4052,8.307212626628308
2015,K리그1,67,2015-06-10 19:00:00,대전,서울,대전 월드컵 경기장,12,12,5,5,15,0.0,0,6,19,0,2,2,4783.494791666667,16982.928961748636,0,17,7,0,20,10,0,1,0.0,0.0,1,0,958,6.8658910748834385
2015,K리그1,68,2015-05-23 16:00:00,전북,인천,전주 월드컵 경기장,12,1,6,28,15,0.0,0,5,16,1,2,5,12916.222797927461,6806.835106382979,0,7,5,1,43,13,0,1,0.0,0.0,1,0,13543,9.51369892381297
2015,K리그1,69,2015-06-13 18:00:00,수원,성남,수원 월드컵 경기장,12,3,9,20,15,0.0,0,6,18,1,2,5,9274.446236559139,3468.67027027027,0,12,6,0,35,5,0,0,0.0,3.0,1,0,7563,8.931155429778348
2015,K리그1,70,2015-05-24 14:00:00,광주,부산,광주 월드컵 경기장,12,10,11,13,8,30.0,23,5,14,1,2,6,2929.9010416666665,2674.136842105263,0,21,1,0,21,5,0,1,4.0,0.0,1,0,1869,7.533693709848633
2015,K리그1,71,2015-05-25 14:00:00,울산,포항,울산 문수 축구경기장,12,8,4,14,15,0.0,0,5,14,0,2,0,10292.927835051547,7562.417525773196,1,12,4,0,29,1,0,1,0.0,0.0,1,0,7145,8.874308038583354
2015,K리그1,72,2015-05-23 15:00:00,제주,전남,제주 월드컵 경기장,12,4,9,15,14,19.0,0,5,15,1,2,5,4710.260638297872,3021.078125,0,13,5,0,29,1,1,1,2.0,0.0,1,0,8543,9.052984561199976
2015,K리그1,73,2015-05-30 14:00:00,포항,대전,포항 스틸야드,13,4,12,16,5,0.0,0,5,14,1,2,5,7562.417525773196,4783.494791666667,0,16,8,0,21,11,0,0,0.0,3.0,1,0,5772,8.660947155060933
2015,K리그1,74,2015-05-30 14:00:00,광주,제주,광주 월드컵 경기장,13,10,3,13,18,24.0,39,5,14,1,2,5,2929.9010416666665,4710.260638297872,0,13,7,0,31,5,1,0,3.0,3.0,1,0,3096,8.038189179973203
2015,K리그1,75,2015-05-30 16:00:00,전남,부산,광양 전용 구장,13,9,11,14,11,19.0,83,5,16,1,2,5,3021.078125,2674.136842105263,0,20,2,0,25,3,1,0,2.0,3.0,1,0,4073,8.31238059678675
2015,K리그1,76,2015-05-31 14:00:00,성남,전북,탄천 종합 운동장,13,9,1,16,31,0.0,0,5,14,1,2,6,3468.67027027027,12916.222797927461,0,10,8,0,47,15,0,1,0.0,0.0,1,0,8116,9.001715906761175
2015,K리그1,77,2015-05-31 14:00:00,인천,수원,인천 축구 전용경기장,13,10,2,15,21,0.0,0,5,14,1,2,6,6806.835106382979,9274.446236559139,1,12,8,0,36,6,0,1,0.0,0.0,1,0,10704,9.278466201023782
2015,K리그1,78,2015-05-31 16:00:00,서울,울산,서울 월드컵 경기장,13,8,7,18,15,0.0,0,5,16,1,2,6,16982.928961748636,10292.927835051547,1,15,1,0,33,3,0,1,0.0,0.0,1,0,18413,9.82086652384779
2015,K리그1,79,2015-06-03 19:00:00,부산,울산,부산 아시아드 경기장,14,11,7,11,16,26.0,60,6,19,0,2,2,2674.136842105263,10292.927835051547,1,18,4,0,27,5,0,1,4.0,0.0,1,0,1521,7.3277805384216315
2015,K리그1,80,2015-06-03 19:00:00,전남,광주,광양 전용 구장,14,6,8,17,16,22.5,60,6,19,0,2,2,3021.078125,2929.9010416666665,1,14,2,0,33,1,1,1,3.0,0.0,1,0,4460,8.403128235128264
2015,K리그1,81,2015-06-03 19:30:00,포항,전북,포항 스틸야드,14,3,1,19,31,0.0,0,6,19,0,2,2,7562.417525773196,12916.222797927461,0,4,2,1,50,12,0,1,0.0,0.0,1,0,7219,8.884610231886873
2015,K리그1,82,2015-06-03 19:30:00,대전,수원,대전 월드컵 경기장,14,12,2,5,22,0.0,0,6,19,0,2,2,4783.494791666667,9274.446236559139,0,14,10,0,27,17,0,1,0.0,0.0,1,0,1240,7.123672785204607
2015,K리그1,83,2015-06-03 19:30:00,서울,인천,서울 월드컵 경기장,14,10,9,19,16,0.0,0,6,19,0,2,2,16982.928961748636,6806.835106382979,1,19,1,0,35,3,0,1,0.0,0.0,1,0,5023,8.521981708148035
2015,K리그1,84,2015-06-03 20:00:00,제주,성남,제주 월드컵 경기장,14,4,5,18,19,24.0,0,6,20,0,2,2,4710.260638297872,3468.67027027027,0,9,1,1,37,1,1,1,3.0,0.0,1,0,4472,8.405814603432848
2015,K리그1,85,2015-06-06 19:00:00,전북,서울,전주 월드컵 경기장,15,1,6,32,22,0.0,0,6,19,1,2,5,12916.222797927461,16982.928961748636,1,7,5,1,54,10,0,1,0.0,0.0,1,0,13286,9.494541392591309
2015,K리그1,86,2015-06-06 19:00:00,대전,부산,대전 월드컵 경기장,15,12,11,5,14,0.0,0,6,19,1,2,5,4783.494791666667,2674.136842105263,0,23,1,0,19,9,0,1,0.0,0.0,1,0,1092,6.996681488176539
2015,K리그1,87,2015-06-06 19:00:00,인천,전남,인천 축구 전용경기장,15,10,8,16,17,0.0,0,6,19,1,2,5,6806.835106382979,3021.078125,0,18,2,0,33,1,0,1,0.0,0.0,1,0,3026,8.01532730902172
2015,K리그1,88,2015-06-07 16:00:00,울산,제주,울산 문수 축구경기장,15,9,4,16,21,0.0,0,6,16,1,2,6,10292.927835051547,4710.260638297872,0,13,5,0,37,5,0,1,0.0,0.0,1,0,5826,8.670257567143075
2015,K리그1,89,2015-06-07 17:00:00,성남,포항,탄천 종합 운동장,15,8,5,19,20,0.0,0,6,17,1,2,6,3468.67027027027,7562.417525773196,0,13,3,0,39,1,0,1,0.0,0.0,1,0,2330,7.754052639035757
2015,K리그1,90,2015-06-07 18:00:00,수원,광주,수원 월드컵 경기장,15,2,7,25,19,0.0,0,6,18,1,2,6,9274.446236559139,2929.9010416666665,0,9,5,0,44,6,0,1,0.0,0.0,1,0,6538,8.785539527561276
2015,K리그1,91,2015-06-17 19:00:00,전북,울산,전주 월드컵 경기장,16,1,8,32,19,0.0,0,6,19,0,2,2,12916.222797927461,10292.927835051547,1,9,7,0,51,13,0,0,0.0,5.0,1,0,4928,8.502891406705377
2015,K리그1,92,2015-06-17 19:30:00,대전,광주,대전 월드컵 경기장,16,12,5,6,22,0.0,0,6,19,0,2,2,4783.494791666667,2929.9010416666665,0,17,7,0,28,16,0,0,0.0,3.0,1,0,763,6.638567789166521
2015,K리그1,93,2015-06-17 19:00:00,전남,성남,광양 전용 구장,16,7,9,20,19,20.1,72,6,19,0,2,2,3021.078125,3468.67027027027,0,16,2,0,39,1,1,0,3.0,3.0,1,0,1460,7.2868764117507
2015,K리그1,94,2015-06-17 19:30:00,포항,인천,포항 스틸야드,16,4,10,23,16,0.0,0,6,19,0,2,2,7562.417525773196,6806.835106382979,0,14,6,0,39,7,0,0,0.0,3.0,1,0,4288,8.36380888451688
2015,K리그1,95,2015-06-17 19:30:00,서울,부산,서울 월드컵 경기장,16,3,11,25,15,0.0,0,6,19,0,2,2,16982.928961748636,2674.136842105263,0,14,8,0,40,10,0,0,0.0,3.0,1,0,4267,8.358900612421644
2015,K리그1,96,2015-06-17 20:00:00,제주,수원,제주 월드컵 경기장,16,6,2,21,25,16.0,0,6,20,0,2,2,4710.260638297872,9274.446236559139,0,8,4,1,46,4,1,0,2.0,5.0,1,0,1274,7.150701457592526
2015,K리그1,97,2015-06-20 19:00:00,부산,포항,부산 아시아드 경기장,17,11,4,16,23,20.0,85,6,19,1,2,5,2674.136842105263,7562.417525773196,1,15,7,0,39,7,1,0,2.0,3.0,1,0,1467,7.291656209174461
2015,K리그1,98,2015-06-20 19:00:00,전남,서울,광양 전용 구장,17,5,3,23,26,20.0,81,6,19,1,2,5,3021.078125,16982.928961748636,0,8,2,1,49,3,1,0,2.0,3.0,1,0,2794,7.9355873855892
2015,K리그1,99,2015-06-20 16:00:00,성남,광주,탄천 종합 운동장,17,9,6,19,23,0.0,0,6,16,1,2,5,3468.67027027027,2929.9010416666665,0,15,3,0,42,4,0,0,0.0,5.0,1,0,1593,7.374001859350161
2015,K리그1,100,2015-06-21 18:00:00,울산,인천,울산 문수 축구경기장,17,9,10,19,19,0.0,0,6,18,1,2,6,10292.927835051547,6806.835106382979,0,19,1,0,38,0,0,1,0.0,0.0,1,0,2542,7.841099765422119
2015,K리그1,101,2015-06-21 18:00:00,수원,전북,수원 월드컵 경기장,17,2,1,28,35,0.0,0,6,18,1,2,6,9274.446236559139,12916.222797927461,0,3,1,1,63,7,0,1,0.0,0.0,1,0,16141,9.689179849884317
2015,K리그1,102,2015-06-21 19:00:00,대전,제주,대전 월드컵 경기장,17,12,7,7,21,0.0,0,6,19,1,2,6,4783.494791666667,4710.260638297872,0,19,5,0,28,14,0,1,0.0,0.0,1,0,1439,7.272398392570047
2015,K리그1,103,2015-06-27 19:00:00,포항,광주,포항 스틸야드,18,3,6,26,24,0.0,0,6,19,1,2,5,7562.417525773196,2929.9010416666665,0,9,3,1,50,2,0,1,0.0,0.0,1,0,6275,8.744488113852924
2015,K리그1,104,2015-06-27 19:00:00,울산,성남,울산 문수 축구경기장,18,8,9,20,20,0.0,0,6,19,1,2,5,10292.927835051547,3468.67027027027,0,17,1,0,40,0,0,0,0.0,3.0,1,0,3136,8.051022208190679
2015,K리그1,105,2015-06-27 19:00:00,부산,제주,부산 아시아드 경기장,18,11,7,16,22,23.0,85,6,19,1,2,5,2674.136842105263,4710.260638297872,0,18,4,0,38,6,1,1,3.0,0.0,1,0,1896,7.5480289699350145
2015,K리그1,106,2015-06-27 17:00:00,서울,수원,서울 월드컵 경기장,18,5,2,26,29,0.0,0,6,17,1,2,5,16982.928961748636,9274.446236559139,1,7,3,1,55,3,0,1,0.0,0.0,1,0,39328,10.579717439219063
2015,K리그1,107,2015-06-28 18:00:00,인천,대전,인천 축구 전용경기장,18,10,12,20,8,0.0,0,6,18,1,2,6,6806.835106382979,4783.494791666667,0,22,2,0,28,12,0,1,0.0,0.0,1,0,3466,8.151044945685024
2015,K리그1,108,2015-06-28 19:00:00,전북,전남,전주 월드컵 경기장,18,1,5,36,26,0.0,0,6,19,1,2,6,12916.222797927461,3021.078125,1,6,4,1,62,10,0,1,0.0,0.0,1,0,13602,9.51804563563343
2015,K리그1,109,2015-07-01 19:30:00,인천,광주,인천 축구 전용경기장,19,9,7,23,24,0.0,0,7,19,0,2,2,6806.835106382979,2929.9010416666665,0,16,2,0,47,1,0,1,0.0,0.0,1,0,1623,7.392647520721623
2015,K리그1,110,2015-07-01 19:00:00,전북,부산,전주 월드컵 경기장,19,1,11,37,16,0.0,0,7,19,0,2,2,12916.222797927461,2674.136842105263,0,12,10,0,53,21,0,1,0.0,0.0,1,0,8120,9.002208578282412
2015,K리그1,111,2015-07-01 19:00:00,전남,포항,광양 전용 구장,19,4,3,27,29,24.2,66,7,19,0,2,2,3021.078125,7562.417525773196,0,7,1,1,56,2,1,1,3.0,0.0,1,0,3460,8.149312843635345
2015,K리그1,112,2015-07-01 19:30:00,수원,울산,수원 월드컵 경기장,19,2,10,30,20,0.0,0,7,19,0,2,2,9274.446236559139,10292.927835051547,0,12,8,0,50,10,0,1,0.0,0.0,1,0,7128,8.871926251117628
2015,K리그1,113,2015-07-01 19:30:00,성남,대전,탄천 종합 운동장,19,8,12,23,8,0.0,0,7,19,0,2,2,3468.67027027027,4783.494791666667,0,20,4,0,31,15,0,1,0.0,0.0,1,0,2725,7.9105906122564775
